entity_id,season_year,drives,pts_per_drive,cov_proxy,adj_ast,pva_proxy,elbow_touches,paint_touches,post_touches,total_touches,miv_proxy,oreb,dreb,oreb_contested,dreb_contested,rpv_proxy,def_rim_fgm,def_rim_fga,dsv_proxy,rim_fga,rim_fgm,mid_fga,fg3a,fg3m,total_fga,overall_efg,rim_rate,three_rate,ptv_proxy,off_poss,minutes,stl,blk,data_source,confidence,open_cs_fg3a,open_cs_fg3m,open_cs_3_rate,open_cs_fg3_pct,off_drbl_fg3a,off_drbl_fg3m,off_drbl_fg2a,off_drbl_fg2m,off_drbl_rate,off_drbl_fg3_pct,contested_fg3a,contested_fg2a,contested_shot_rate,wide_open_fg3a,wide_open_fg3m,three_rate_sz,total_fga_sz
2406,2016,,,,,,,,,,,,,,,,,,,4.0,2.0,,18.0,3.0,59.0,0.4491,0.0678,0.305,-2.962,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2408,2014,,,,,,,,,,,,,,,,,,,5.0,3.0,,0.0,0.0,6.0,0.4992,0.8319,0.0,0.825,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2419,2014,,,,,,,,,,,,,,,,,,,151.0,98.0,,69.0,20.0,479.0,0.4384,0.3152,0.144,-2.562,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2419,2015,,,,,,,,,,,,,,,,,,,56.0,34.0,,23.0,4.0,224.0,0.4643,0.25,0.1027,-2.886,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2419,2016,,,,,,,,,,,,,,,,,,,56.0,34.0,,23.0,4.0,224.0,0.4643,0.25,0.1027,-2.886,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2422,2014,,,,,,,,,,,,,,,,,,,63.0,28.0,,156.0,61.0,382.0,0.4673,0.1649,0.4084,-2.688,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2427,2014,,,,,,,,,,,,,,,,,,,4.0,0.0,,48.0,17.0,67.0,0.4999,0.0597,0.7163,-2.075,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2430,2014,,,,,,,,,,,,,,,,,,,389.0,252.0,,2.0,0.0,887.0,0.5028,0.4386,0.0023,-1.688,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2440,2014,,,,,,,,,,,,,,,,,,,180.0,122.0,,278.0,97.0,500.0,0.559,0.36,0.556,2.337,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2440,2015,,,,,,,,,,,,,,,,,,,221.0,124.0,,369.0,119.0,658.0,0.4916,0.3359,0.5608,0.246,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2440,2016,,,,,,,,,,,,,,,,,,,221.0,124.0,,369.0,119.0,658.0,0.4916,0.3359,0.5608,0.246,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2440,2017,,,,,,,,,,,,,,,,,,,144.0,82.0,,262.0,87.0,452.0,0.5055,0.3186,0.5796,0.043,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2446,2014,,,,,,,,,,,,,,,,,,,17.0,12.0,,62.0,26.0,109.0,0.5871,0.1559,0.5688,-0.312,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2446,2015,,,,,,,,,,,,,,,,,,,26.0,19.0,,49.0,15.0,100.0,0.5649,0.26,0.49,0.145,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2446,2016,,,,,,,,,,,,,,,,,,,26.0,19.0,,49.0,15.0,100.0,0.5649,0.26,0.49,0.145,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2449,2014,,,,,,,,,,,,,,,,,,,200.0,116.0,,7.0,1.0,530.0,0.4972,0.3774,0.0132,-2.038,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2449,2015,,,,,,,,,,,,,,,,,,,278.0,161.0,,157.0,62.0,556.0,0.5324,0.5,0.2824,1.295,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2449,2016,,,,,,,,,,,,,,,,,,,278.0,161.0,,157.0,62.0,556.0,0.5324,0.5,0.2824,1.295,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2449,2017,,,,,,,,,,,,,,,,,,,75.0,46.0,,46.0,16.0,134.0,0.5597,0.5597,0.3433,2.443,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2457,2014,,,,,,,,,,,,,,,,,,,6.0,2.0,,59.0,24.0,114.0,0.5614,0.0526,0.5175,-1.537,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2501,2014,,,,,,,,,,,,,,,,,,,115.0,70.0,,0.0,0.0,122.0,0.5819,0.9425,0.0,2.488,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2544,2014,,,,,,,,,,,,,,,,,,,656.0,511.0,,304.0,116.0,1306.0,0.6286,0.5023,0.2328,2.25,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2544,2015,,,,,,,,,,,,,,,,,,,727.0,521.0,,278.0,87.0,1341.0,0.5813,0.5421,0.2073,1.737,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2544,2016,,,,,,,,,,,,,,,,,,,727.0,521.0,,278.0,87.0,1341.0,0.5813,0.5421,0.2073,1.737,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2544,2017,,,,,,,,,,,,,,,,,,,644.0,499.0,,341.0,124.0,1281.0,0.6214,0.5027,0.2662,2.097,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2544,2019,,,,,,,,,,,,,,,,,,,536.0,349.0,230.0,327.0,111.0,1093.0,0.5595,0.4904,0.2992,0.0595,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2544,2020,,,,,,,,,,,,,,,,,,,624.0,407.0,248.0,425.0,148.0,1297.0,0.5505,0.4811,0.3277,0.0505,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2544,2021,,,,,,,,,,,,,,,,,,,341.0,237.0,181.0,274.0,97.0,796.0,0.5672,0.4284,0.3442,0.0672,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2544,2022,485.0,0.6619,0.075,442.0,0.1033,177.0,216.0,239.0,4895.0,0.1291,63.0,397.0,38.0,98.0,0.1799,151.0,248.0,0.6089,,,,,,,,,,,4280.0,2084.37,73.0,59.0,tracking,high,199.0,75.0,0.163,0.3769,170.0,54.0,243.0,152.0,0.3382,0.3176,64.0,430.0,0.4046,115.0,52.0,0.3669,1221.0
2544,2023,532.0,0.6842,0.0887,467.0,0.1138,159.0,198.0,209.0,4313.0,0.1312,65.0,392.0,38.0,97.0,0.1885,107.0,179.0,0.5978,,,,,,,,,,,4105.0,1953.96,50.0,32.0,tracking,high,208.0,71.0,0.1711,0.3413,118.0,36.0,273.0,173.0,0.3215,0.3051,43.0,467.0,0.4194,97.0,38.0,0.31,1216.0
2544,2024,724.0,0.7997,0.1116,683.0,0.1316,110.0,157.0,192.0,5400.0,0.085,61.0,457.0,34.0,81.0,0.1461,136.0,202.0,0.6733,,,,,,,,,,,5188.0,2503.75,89.0,38.0,tracking,high,182.0,81.0,0.1475,0.4451,109.0,39.0,342.0,212.0,0.3655,0.3578,45.0,537.0,0.4716,105.0,47.0,0.2885,1234.0
2546,2014,,,,,,,,,,,,,,,,,,,349.0,214.0,,413.0,167.0,1568.0,0.5271,0.2226,0.2634,-2.262,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2546,2015,,,,,,,,,,,,,,,,,,,290.0,182.0,,309.0,105.0,1230.0,0.5037,0.2358,0.2512,-2.773,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2546,2016,,,,,,,,,,,,,,,,,,,290.0,182.0,,309.0,105.0,1230.0,0.5037,0.2358,0.2512,-2.773,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2546,2017,,,,,,,,,,,,,,,,,,,213.0,120.0,,421.0,151.0,1351.0,0.5015,0.1577,0.3116,-2.913,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2546,2019,,,,,,,,,,,,,,,,,,,23.0,13.0,34.0,64.0,21.0,121.0,0.4917,0.1901,0.5289,-0.0083,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2546,2020,,,,,,,,,,,,,,,,,,,198.0,101.0,347.0,220.0,84.0,765.0,0.4863,0.2588,0.2876,-0.0137,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2546,2021,,,,,,,,,,,,,,,,,,,80.0,36.0,372.0,325.0,133.0,777.0,0.5064,0.103,0.4183,0.0064,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2546,2022,46.0,0.913,0.0112,86.0,0.0229,50.0,113.0,176.0,2344.0,0.1446,62.0,226.0,37.0,63.0,0.1984,129.0,190.0,0.6789,,,,,,,,,,,3754.0,1793.25,47.0,52.0,tracking,high,274.0,110.0,0.379,0.4015,13.0,6.0,12.0,7.0,0.0346,0.4615,100.0,91.0,0.2642,128.0,59.0,0.5491,723.0
2547,2014,,,,,,,,,,,,,,,,,,,337.0,238.0,,217.0,74.0,921.0,0.5744,0.3659,0.2356,0.587,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2547,2015,,,,,,,,,,,,,,,,,,,196.0,134.0,,222.0,81.0,735.0,0.5422,0.2667,0.302,-1.749,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2547,2016,,,,,,,,,,,,,,,,,,,196.0,134.0,,222.0,81.0,735.0,0.5422,0.2667,0.302,-1.749,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2548,2014,,,,,,,,,,,,,,,,,,,408.0,273.0,,32.0,9.0,734.0,0.5688,0.5559,0.0436,1.569,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2548,2015,,,,,,,,,,,,,,,,,,,574.0,336.0,,44.0,7.0,1137.0,0.478,0.5048,0.0387,-0.928,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2548,2016,,,,,,,,,,,,,,,,,,,574.0,336.0,,44.0,7.0,1137.0,0.478,0.5048,0.0387,-0.928,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2548,2017,,,,,,,,,,,,,,,,,,,330.0,191.0,,144.0,45.0,905.0,0.4823,0.3646,0.1591,-2.406,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2548,2019,,,,,,,,,,,,,,,,,,,392.0,213.0,303.0,260.0,86.0,955.0,0.4785,0.4105,0.2723,-0.0215,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2549,2014,,,,,,,,,,,,,,,,,,,170.0,104.0,,3.0,0.0,328.0,0.5366,0.5183,0.0091,0.538,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2549,2015,,,,,,,,,,,,,,,,,,,14.0,9.0,,4.0,1.0,41.0,0.4999,0.3414,0.0975,-2.267,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2549,2016,,,,,,,,,,,,,,,,,,,14.0,9.0,,4.0,1.0,41.0,0.4999,0.3414,0.0975,-2.267,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2550,2014,,,,,,,,,,,,,,,,,,,117.0,62.0,,238.0,85.0,587.0,0.4864,0.1993,0.4054,-2.325,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2550,2015,,,,,,,,,,,,,,,,,,,35.0,15.0,,62.0,24.0,123.0,0.4959,0.2845,0.504,-0.764,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2550,2016,,,,,,,,,,,,,,,,,,,35.0,15.0,,62.0,24.0,123.0,0.4959,0.2845,0.504,-0.764,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2555,2014,,,,,,,,,,,,,,,,,,,140.0,104.0,,17.0,4.0,216.0,0.6296,0.6481,0.0787,2.525,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2555,2015,,,,,,,,,,,,,,,,,,,74.0,38.0,,2.0,0.0,99.0,0.505,0.7474,0.0202,1.067,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2555,2016,,,,,,,,,,,,,,,,,,,74.0,38.0,,2.0,0.0,99.0,0.505,0.7474,0.0202,1.067,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2555,2017,,,,,,,,,,,,,,,,,,,17.0,12.0,,1.0,0.0,23.0,0.6084,0.7388,0.0435,2.332,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2557,2014,,,,,,,,,,,,,,,,,,,50.0,23.0,,106.0,37.0,312.0,0.4567,0.1603,0.3397,-2.825,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2561,2014,,,,,,,,,,,,,,,,,,,409.0,234.0,,15.0,4.0,890.0,0.5168,0.4595,0.0169,-0.738,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2561,2015,,,,,,,,,,,,,,,,,,,188.0,127.0,,6.0,3.0,421.0,0.5831,0.4465,0.0143,0.398,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2561,2016,,,,,,,,,,,,,,,,,,,188.0,127.0,,6.0,3.0,421.0,0.5831,0.4465,0.0143,0.398,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2561,2017,,,,,,,,,,,,,,,,,,,116.0,73.0,,8.0,3.0,244.0,0.5594,0.4754,0.0328,0.427,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2563,2015,,,,,,,,,,,,,,,,,,,4.0,1.0,,2.0,1.0,12.0,0.5412,0.3331,0.1665,-1.611,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2563,2016,,,,,,,,,,,,,,,,,,,4.0,1.0,,2.0,1.0,12.0,0.5412,0.3331,0.1665,-1.611,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2563,2017,,,,,,,,,,,,,,,,,,,3.0,2.0,,2.0,0.0,7.0,0.428,0.428,0.2853,-1.181,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2564,2014,,,,,,,,,,,,,,,,,,,308.0,201.0,,112.0,45.0,557.0,0.5826,0.553,0.2011,2.156,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2564,2015,,,,,,,,,,,,,,,,,,,233.0,153.0,,69.0,25.0,367.0,0.5845,0.6349,0.188,2.223,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2564,2016,,,,,,,,,,,,,,,,,,,233.0,153.0,,69.0,25.0,367.0,0.5845,0.6349,0.188,2.223,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2564,2017,,,,,,,,,,,,,,,,,,,152.0,97.0,,81.0,20.0,319.0,0.489,0.4765,0.2539,-0.328,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2566,2014,,,,,,,,,,,,,,,,,,,61.0,35.0,,115.0,40.0,313.0,0.476,0.1949,0.3674,-2.625,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2570,2014,,,,,,,,,,,,,,,,,,,136.0,73.0,,1.0,0.0,168.0,0.5178,0.8095,0.006,1.65,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2570,2015,,,,,,,,,,,,,,,,,,,54.0,36.0,,0.0,0.0,68.0,0.5881,0.794,0.0,1.787,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2570,2016,,,,,,,,,,,,,,,,,,,54.0,36.0,,0.0,0.0,68.0,0.5881,0.794,0.0,1.787,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2571,2014,,,,,,,,,,,,,,,,,,,69.0,43.0,,25.0,7.0,121.0,0.4917,0.5702,0.2066,0.75,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2571,2015,,,,,,,,,,,,,,,,,,,164.0,101.0,,110.0,39.0,350.0,0.5443,0.4686,0.3143,1.573,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2571,2016,,,,,,,,,,,,,,,,,,,164.0,101.0,,110.0,39.0,350.0,0.5443,0.4686,0.3143,1.573,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2571,2017,,,,,,,,,,,,,,,,,,,146.0,86.0,,97.0,35.0,358.0,0.5153,0.4078,0.2709,-0.687,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2581,2014,,,,,,,,,,,,,,,,,,,27.0,17.0,,208.0,79.0,346.0,0.4985,0.078,0.6011,-2.162,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2581,2015,,,,,,,,,,,,,,,,,,,33.0,20.0,,146.0,52.0,229.0,0.5196,0.1441,0.6375,-1.686,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2581,2016,,,,,,,,,,,,,,,,,,,33.0,20.0,,146.0,52.0,229.0,0.5196,0.1441,0.6375,-1.686,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2584,2014,,,,,,,,,,,,,,,,,,,58.0,32.0,,120.0,41.0,264.0,0.464,0.2197,0.4545,-2.25,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2585,2014,,,,,,,,,,,,,,,,,,,197.0,104.0,,1.0,0.0,309.0,0.4725,0.6375,0.0032,-0.487,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2585,2015,,,,,,,,,,,,,,,,,,,285.0,178.0,,3.0,0.0,422.0,0.5189,0.6753,0.0071,0.777,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2585,2016,,,,,,,,,,,,,,,,,,,285.0,178.0,,3.0,0.0,422.0,0.5189,0.6753,0.0071,0.777,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2585,2017,,,,,,,,,,,,,,,,,,,214.0,144.0,,2.0,0.0,273.0,0.6007,0.7839,0.0073,2.184,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2585,2019,,,,,,,,,,,,,,,,,,,139.0,68.0,50.0,4.0,0.0,193.0,0.4404,0.7202,0.0207,-0.0596,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2586,2014,,,,,,,,,,,,,,,,,,,0.0,0.0,,5.0,3.0,5.0,0.8982,0.0,0.998,0.012,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2588,2014,,,,,,,,,,,,,,,,,,,39.0,19.0,,96.0,42.0,161.0,0.5838,0.2422,0.5962,1.05,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2588,2015,,,,,,,,,,,,,,,,,,,10.0,7.0,,33.0,15.0,55.0,0.6635,0.1818,0.5999,0.36,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2588,2016,,,,,,,,,,,,,,,,,,,10.0,7.0,,33.0,15.0,55.0,0.6635,0.1818,0.5999,0.36,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2590,2014,,,,,,,,,,,,,,,,,,,125.0,64.0,,222.0,83.0,651.0,0.4923,0.192,0.341,-2.588,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2590,2015,,,,,,,,,,,,,,,,,,,38.0,20.0,,100.0,36.0,288.0,0.5208,0.1319,0.3472,-2.747,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2590,2016,,,,,,,,,,,,,,,,,,,38.0,20.0,,100.0,36.0,288.0,0.5208,0.1319,0.3472,-2.747,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2592,2014,,,,,,,,,,,,,,,,,,,3.0,2.0,,53.0,28.0,66.0,0.6817,0.0454,0.8029,-0.037,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2592,2015,,,,,,,,,,,,,,,,,,,5.0,4.0,,104.0,41.0,139.0,0.5647,0.036,0.7481,-0.878,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2592,2016,,,,,,,,,,,,,,,,,,,5.0,4.0,,104.0,41.0,139.0,0.5647,0.036,0.7481,-0.878,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2592,2017,,,,,,,,,,,,,,,,,,,7.0,4.0,,66.0,31.0,91.0,0.6538,0.0769,0.7252,-0.093,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2594,2014,,,,,,,,,,,,,,,,,,,28.0,18.0,,378.0,184.0,587.0,0.6473,0.0477,0.6439,-0.269,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2594,2015,,,,,,,,,,,,,,,,,,,40.0,26.0,,393.0,158.0,605.0,0.5735,0.0661,0.6496,-0.903,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2594,2016,,,,,,,,,,,,,,,,,,,40.0,26.0,,393.0,158.0,605.0,0.5735,0.0661,0.6496,-0.903,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2594,2017,,,,,,,,,,,,,,,,,,,25.0,18.0,,356.0,162.0,506.0,0.6324,0.0494,0.7035,-0.39,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2594,2019,,,,,,,,,,,,,,,,,,,26.0,18.0,107.0,338.0,136.0,471.0,0.5669,0.0552,0.7176,0.0669,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2594,2020,,,,,,,,,,,,,,,,,,,14.0,5.0,42.0,231.0,97.0,287.0,0.601,0.0488,0.8049,0.101,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2617,2014,,,,,,,,,,,,,,,,,,,66.0,47.0,,0.0,0.0,136.0,0.5441,0.4853,0.0,-0.644,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2617,2015,,,,,,,,,,,,,,,,,,,19.0,12.0,,9.0,1.0,60.0,0.3916,0.3166,0.15,-2.798,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2617,2016,,,,,,,,,,,,,,,,,,,19.0,12.0,,9.0,1.0,60.0,0.3916,0.3166,0.15,-2.798,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2617,2017,,,,,,,,,,,,,,,,,,,15.0,11.0,,3.0,0.0,22.0,0.4998,0.6815,0.1363,0.73,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2617,2019,,,,,,,,,,,,,,,,,,,10.0,5.0,11.0,12.0,0.0,33.0,0.3333,0.303,0.3636,-0.1667,,,,,shot_zones,low,,,,,,,,,,,,,,,,,
2617,2020,,,,,,,,,,,,,,,,,,,7.0,3.0,1.0,3.0,1.0,11.0,0.4091,0.6364,0.2727,-0.0909,,,,,shot_zones,low,,,,,,,,,,,,,,,,,
2617,2021,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,0.5,,,,,shot_zones,low,,,,,,,,,,,,,,,,,
2617,2022,1.0,0.0,0.0,4.0,0.0227,12.0,24.0,2.0,120.0,0.3167,4.0,21.0,4.0,6.0,0.2273,7.0,9.0,0.7778,,,,,,,,,,,176.0,83.22,1.0,1.0,tracking,low,3.0,1.0,0.0968,0.3333,0.0,0.0,0.0,0.0,0.0,,1.0,17.0,0.5806,1.0,0.0,0.129,31.0
2617,2023,3.0,0.6667,0.0138,2.0,0.0138,8.0,9.0,5.0,110.0,0.2,4.0,7.0,2.0,1.0,0.0857,4.0,7.0,0.5714,,,,,,,,,,,145.0,72.12,1.0,2.0,tracking,low,9.0,3.0,0.3103,0.3333,0.0,0.0,1.0,1.0,0.0345,,0.0,6.0,0.2069,4.0,1.0,0.3103,29.0
2694,2014,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,4.0,0.4988,0.0,0.0,-2.95,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2730,2014,,,,,,,,,,,,,,,,,,,698.0,467.0,,7.0,2.0,719.0,0.6592,0.9708,0.0097,2.975,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2730,2015,,,,,,,,,,,,,,,,,,,544.0,371.0,,5.0,0.0,552.0,0.6739,0.9855,0.0091,2.949,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2730,2016,,,,,,,,,,,,,,,,,,,544.0,371.0,,5.0,0.0,552.0,0.6739,0.9855,0.0091,2.949,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2730,2017,,,,,,,,,,,,,,,,,,,530.0,375.0,,2.0,0.0,571.0,0.6777,0.9282,0.0035,2.79,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2730,2019,,,,,,,,,,,,,,,,,,,59.0,39.0,9.0,0.0,0.0,68.0,0.6324,0.8676,0.0,0.1324,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2730,2020,,,,,,,,,,,,,,,,,,,267.0,196.0,2.0,5.0,3.0,274.0,0.7354,0.9745,0.0182,0.2354,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2730,2021,,,,,,,,,,,,,,,,,,,270.0,167.0,13.0,20.0,5.0,303.0,0.5957,0.8911,0.066,0.0957,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2730,2022,5.0,1.2,0.003,44.0,0.0223,105.0,319.0,17.0,1402.0,0.3146,118.0,238.0,86.0,76.0,0.2539,106.0,169.0,0.6272,,,,,,,,,,,1973.0,970.74,34.0,36.0,tracking,high,13.0,7.0,0.0594,0.5385,0.0,0.0,2.0,0.0,0.0091,,0.0,167.0,0.7626,13.0,8.0,0.0685,219.0
2732,2014,,,,,,,,,,,,,,,,,,,25.0,16.0,,28.0,8.0,98.0,0.4183,0.2551,0.2857,-2.7,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2733,2014,,,,,,,,,,,,,,,,,,,271.0,150.0,,6.0,1.0,449.0,0.5134,0.6036,0.0134,0.894,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2733,2015,,,,,,,,,,,,,,,,,,,150.0,102.0,,12.0,2.0,361.0,0.5651,0.4155,0.0332,-0.328,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2733,2016,,,,,,,,,,,,,,,,,,,150.0,102.0,,12.0,2.0,361.0,0.5651,0.4155,0.0332,-0.328,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2733,2017,,,,,,,,,,,,,,,,,,,102.0,76.0,,3.0,1.0,305.0,0.5656,0.3344,0.0098,-2.01,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2733,2019,,,,,,,,,,,,,,,,,,,101.0,62.0,107.0,2.0,0.0,210.0,0.519,0.481,0.0095,0.019,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2734,2014,,,,,,,,,,,,,,,,,,,95.0,47.0,,100.0,31.0,237.0,0.4662,0.4008,0.4219,0.0,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2734,2015,,,,,,,,,,,,,,,,,,,142.0,90.0,,157.0,52.0,354.0,0.5395,0.4011,0.4435,1.623,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2734,2016,,,,,,,,,,,,,,,,,,,142.0,90.0,,157.0,52.0,354.0,0.5395,0.4011,0.4435,1.623,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2734,2017,,,,,,,,,,,,,,,,,,,107.0,60.0,,174.0,58.0,320.0,0.5156,0.3344,0.5437,0.371,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2734,2019,,,,,,,,,,,,,,,,,,,117.0,62.0,30.0,200.0,62.0,347.0,0.4697,0.3372,0.5764,-0.0303,,,,,shot_zones,high,,,,,,,,,,,,,,,,,
2736,2014,,,,,,,,,,,,,,,,,,,311.0,192.0,,189.0,57.0,799.0,0.5,0.3892,0.2365,-1.062,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
2736,2015,,,,,,,,,,,,,,,,,,,301.0,198.0,,253.0,88.0,714.0,0.5364,0.4216,0.3543,1.263,,,,,nba_shotzone,medium,,,,,,,,,,,,,,,,,
