entity_id,season_year,u10_fg2m,u10_fg2a,o10_fg2m,o10_fg2a,fg3m,fg3a,open_cs_fg3m,open_cs_fg3a,off_drbl_fg3m,off_drbl_fg3a,off_drbl_fg2m,off_drbl_fg2a,contested_fg3a,contested_fg3m,contested_fg2a,contested_fg2m,wide_open_fg3a,wide_open_fg3m,total_fga_sz,three_rate_sz,open_cs_3_rate,off_drbl_rate,contested_shot_rate,open_cs_fg3_pct,off_drbl_fg3_pct
201567,2024,67,98,4,14,81,238,72.0,200.0,1.0,1.0,4.0,9.0,22.0,2.0,80.0,53.0,135.0,49.0,350,0.68,0.5714,0.0286,0.2914,0.36,1.0
201568,2018,36,59,30,71,36,111,27.0,86.0,3.0,10.0,10.0,17.0,7.0,2.0,53.0,34.0,40.0,14.0,241,0.4606,0.3568,0.112,0.249,0.314,0.3
201568,2022,68,114,79,189,112,294,94.0,221.0,5.0,21.0,16.0,32.0,34.0,10.0,95.0,55.0,99.0,45.0,597,0.4925,0.3702,0.0888,0.2161,0.4253,0.2381
201568,2024,30,43,23,54,30,93,27.0,75.0,0.0,1.0,2.0,6.0,8.0,1.0,39.0,27.0,40.0,12.0,190,0.4895,0.3947,0.0368,0.2474,0.36,0.0
201569,2018,181,268,16,45,217,603,146.0,371.0,21.0,82.0,107.0,151.0,67.0,20.0,228.0,154.0,332.0,143.0,916,0.6583,0.405,0.2544,0.3221,0.3935,0.2561
201569,2022,136,243,8,20,124,301,84.0,190.0,25.0,73.0,87.0,150.0,11.0,3.0,195.0,108.0,196.0,84.0,564,0.5337,0.3369,0.3954,0.3652,0.4421,0.3425
201569,2023,150,266,9,31,132,356,98.0,265.0,18.0,55.0,93.0,175.0,9.0,1.0,203.0,102.0,246.0,99.0,653,0.5452,0.4058,0.3522,0.3247,0.3698,0.3273
201569,2024,112,199,12,21,150,394,129.0,336.0,9.0,25.0,48.0,98.0,12.0,4.0,163.0,87.0,289.0,113.0,614,0.6417,0.5472,0.2003,0.285,0.3839,0.36
201571,2018,104,178,25,50,113,264,63.0,138.0,27.0,65.0,77.0,137.0,34.0,9.0,144.0,81.0,103.0,40.0,492,0.5366,0.2805,0.4106,0.3618,0.4565,0.4154
201571,2022,22,47,4,11,68,164,47.0,94.0,11.0,44.0,11.0,27.0,18.0,2.0,34.0,15.0,63.0,27.0,222,0.7387,0.4234,0.3198,0.2342,0.5,0.25
201572,2018,200,307,48,128,109,317,101.0,300.0,1.0,1.0,14.0,27.0,9.0,5.0,267.0,174.0,248.0,89.0,752,0.4215,0.3989,0.0372,0.367,0.3367,1.0
201572,2022,40,61,2,17,19,53,17.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,32.0,27.0,13.0,131,0.4046,0.3435,0.0,0.4046,0.3778,
201572,2023,284,406,57,129,136,364,124.0,324.0,0.0,1.0,8.0,14.0,19.0,4.0,362.0,245.0,202.0,91.0,899,0.4049,0.3604,0.0167,0.4238,0.3827,0.0
201572,2024,191,283,27,68,148,404,137.0,363.0,0.0,2.0,8.0,16.0,17.0,6.0,238.0,158.0,257.0,101.0,755,0.5351,0.4808,0.0238,0.3377,0.3774,0.0
201573,2018,45,64,10,36,53,142,44.0,119.0,2.0,2.0,8.0,11.0,17.0,6.0,50.0,32.0,75.0,31.0,242,0.5868,0.4917,0.0537,0.2769,0.3697,1.0
201577,2018,262,410,70,190,4,12,3.0,10.0,0.0,0.0,9.0,19.0,0.0,0.0,366.0,228.0,10.0,4.0,612,0.0196,0.0163,0.031,0.598,0.3,
201577,2022,105,182,3,12,2,6,2.0,5.0,0.0,0.0,13.0,29.0,0.0,0.0,171.0,97.0,4.0,2.0,200,0.03,0.025,0.145,0.855,0.4,
201577,2023,44,68,2,3,2,4,2.0,4.0,0.0,0.0,10.0,15.0,0.0,0.0,64.0,40.0,4.0,2.0,75,0.0533,0.0533,0.2,0.8533,0.5,
201577,2024,5,11,0,0,2,8,2.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,5.0,7.0,2.0,19,0.4211,0.4211,0.0526,0.5789,0.25,
201578,2018,32,60,20,47,86,233,82.0,209.0,0.0,0.0,1.0,4.0,17.0,3.0,56.0,30.0,124.0,52.0,340,0.6853,0.6147,0.0118,0.2147,0.3923,
201580,2018,121,171,14,32,0,5,0.0,4.0,0.0,0.0,4.0,9.0,0.0,0.0,136.0,91.0,2.0,0.0,208,0.024,0.0192,0.0433,0.6538,0.0,
201580,2022,270,407,16,42,2,9,1.0,7.0,0.0,0.0,7.0,16.0,0.0,0.0,342.0,213.0,6.0,2.0,458,0.0197,0.0153,0.0349,0.7467,0.1429,
201580,2023,77,117,1,3,2,5,2.0,4.0,0.0,0.0,6.0,10.0,0.0,0.0,100.0,63.0,4.0,2.0,125,0.04,0.032,0.08,0.8,0.5,
201580,2024,75,117,3,8,1,7,1.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,99.0,59.0,6.0,0.0,132,0.053,0.0455,0.0455,0.75,0.1667,
201583,2018,48,75,28,54,131,338,122.0,312.0,0.0,0.0,4.0,5.0,2.0,1.0,69.0,43.0,219.0,90.0,467,0.7238,0.6681,0.0107,0.152,0.391,
201584,2018,110,171,117,273,110,269,86.0,202.0,11.0,31.0,33.0,64.0,23.0,9.0,137.0,83.0,162.0,68.0,713,0.3773,0.2833,0.1332,0.2244,0.4257,0.3548
201585,2018,190,309,29,52,0,0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,255.0,154.0,0.0,0.0,361,0.0,0.0,0.0693,0.7064,,
201586,2018,151,222,119,235,107,294,97.0,260.0,1.0,5.0,13.0,21.0,23.0,8.0,199.0,131.0,184.0,67.0,751,0.3915,0.3462,0.0346,0.2956,0.3731,0.2
201586,2022,86,132,21,59,37,97,35.0,91.0,0.0,0.0,1.0,1.0,4.0,1.0,117.0,75.0,57.0,20.0,288,0.3368,0.316,0.0035,0.4201,0.3846,
201586,2023,18,29,2,7,6,18,6.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,28.0,17.0,10.0,5.0,54,0.3333,0.3148,0.0185,0.537,0.3529,
201587,2018,62,93,116,272,92,272,53.0,147.0,6.0,24.0,15.0,26.0,92.0,34.0,76.0,48.0,91.0,33.0,637,0.427,0.2308,0.0785,0.2637,0.3605,0.25
201587,2022,43,60,28,57,108,267,85.0,197.0,2.0,4.0,4.0,6.0,55.0,16.0,46.0,29.0,134.0,66.0,384,0.6953,0.513,0.026,0.263,0.4315,0.5
201587,2023,33,52,3,12,124,317,114.0,284.0,1.0,1.0,2.0,4.0,23.0,5.0,45.0,26.0,194.0,79.0,381,0.832,0.7454,0.0131,0.1785,0.4014,1.0
201587,2024,35,54,8,16,73,183,62.0,154.0,1.0,3.0,0.0,2.0,16.0,5.0,36.0,20.0,98.0,42.0,253,0.7233,0.6087,0.0198,0.2055,0.4026,0.3333
201588,2018,97,155,54,137,85,203,60.0,145.0,14.0,35.0,49.0,82.0,16.0,5.0,121.0,71.0,136.0,57.0,495,0.4101,0.2929,0.2364,0.2768,0.4138,0.4
201588,2022,66,111,11,30,41,134,37.0,103.0,2.0,21.0,30.0,54.0,4.0,1.0,86.0,46.0,100.0,32.0,275,0.4873,0.3745,0.2727,0.3273,0.3592,0.0952
201588,2023,32,51,12,20,34,95,28.0,70.0,5.0,17.0,18.0,34.0,5.0,1.0,39.0,23.0,64.0,26.0,166,0.5723,0.4217,0.3072,0.2651,0.4,0.2941
201589,2018,6,8,8,14,8,23,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,19.0,8.0,45,0.5111,0.4889,0.0,0.1556,0.3636,
201596,2018,80,146,35,76,53,188,42.0,129.0,6.0,34.0,56.0,112.0,19.0,3.0,116.0,57.0,112.0,35.0,410,0.4585,0.3146,0.3561,0.3293,0.3256,0.1765
201599,2018,361,528,0,2,0,0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,419.0,266.0,0.0,0.0,530,0.0,0.0,0.0245,0.7906,,
201599,2022,92,141,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,71.0,0.0,0.0,143,0.0,0.0,0.0,0.8182,,
201599,2023,86,112,1,2,1,1,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,84.0,59.0,1.0,1.0,115,0.0087,0.0087,0.0174,0.7304,1.0,
201599,2024,57,91,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79.0,46.0,0.0,0.0,92,0.0,0.0,0.0109,0.8587,,
201600,2018,8,16,1,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,5.0,0.0,0.0,18,0.0,0.0,0.0556,0.7222,,
201601,2018,103,141,0,6,63,172,58.0,156.0,1.0,1.0,19.0,27.0,10.0,1.0,114.0,79.0,104.0,45.0,319,0.5392,0.489,0.0878,0.3887,0.3718,1.0
201609,2018,244,408,119,296,110,295,69.0,174.0,14.0,55.0,152.0,260.0,43.0,14.0,326.0,183.0,95.0,34.0,999,0.2953,0.1742,0.3153,0.3694,0.3966,0.2545
201609,2022,31,54,10,34,16,63,12.0,47.0,0.0,5.0,21.0,35.0,4.0,3.0,49.0,26.0,31.0,8.0,151,0.4172,0.3113,0.2649,0.351,0.2553,0.0
201609,2023,49,94,39,94,52,144,39.0,93.0,4.0,19.0,25.0,62.0,16.0,7.0,77.0,37.0,50.0,16.0,332,0.4337,0.2801,0.244,0.2801,0.4194,0.2105
201628,2018,4,7,4,10,11,39,3.0,12.0,7.0,16.0,4.0,7.0,0.0,0.0,5.0,4.0,36.0,11.0,56,0.6964,0.2143,0.4107,0.0893,0.25,0.4375
201933,2018,273,455,49,169,111,321,68.0,183.0,19.0,63.0,131.0,234.0,15.0,2.0,402.0,235.0,167.0,60.0,945,0.3397,0.1937,0.3143,0.4413,0.3716,0.3016
201933,2022,89,146,5,15,38,144,32.0,123.0,2.0,7.0,12.0,18.0,3.0,1.0,120.0,69.0,90.0,22.0,305,0.4721,0.4033,0.082,0.4033,0.2602,0.2857
201933,2023,40,63,0,1,23,66,22.0,57.0,0.0,2.0,2.0,8.0,2.0,0.0,52.0,31.0,50.0,21.0,130,0.5077,0.4385,0.0769,0.4154,0.386,0.0
201935,2018,312,474,73,164,265,709,37.0,109.0,180.0,460.0,258.0,389.0,232.0,78.0,388.0,247.0,98.0,40.0,1347,0.5264,0.0809,0.6303,0.4603,0.3394,0.3913
201935,2022,205,415,40,105,143,426,19.0,55.0,99.0,289.0,151.0,322.0,120.0,30.0,348.0,160.0,69.0,28.0,946,0.4503,0.0581,0.6459,0.4947,0.3455,0.3426
201935,2023,148,284,61,139,161,419,42.0,95.0,75.0,210.0,123.0,239.0,105.0,38.0,250.0,127.0,106.0,45.0,842,0.4976,0.1128,0.5333,0.4216,0.4421,0.3571
201935,2024,118,220,48,113,182,477,50.0,130.0,90.0,246.0,105.0,186.0,153.0,51.0,189.0,98.0,104.0,45.0,810,0.5889,0.1605,0.5333,0.4222,0.3846,0.3659
201936,2018,215,369,36,87,114,285,43.0,109.0,41.0,96.0,140.0,251.0,44.0,12.0,314.0,177.0,103.0,45.0,741,0.3846,0.1471,0.4683,0.4831,0.3945,0.4271
201937,2018,98,180,151,331,96,272,75.0,196.0,14.0,40.0,75.0,142.0,7.0,2.0,141.0,79.0,197.0,73.0,783,0.3474,0.2503,0.2324,0.189,0.3827,0.35
201937,2022,51,133,39,104,59,174,29.0,90.0,16.0,37.0,39.0,105.0,5.0,1.0,112.0,43.0,99.0,32.0,411,0.4234,0.219,0.3455,0.2847,0.3222,0.4324
201937,2023,12,39,28,57,21,82,16.0,58.0,1.0,10.0,6.0,28.0,4.0,0.0,35.0,11.0,53.0,15.0,178,0.4607,0.3258,0.2135,0.2191,0.2759,0.1
201939,2018,127,193,88,151,212,498,104.0,219.0,67.0,173.0,63.0,107.0,102.0,33.0,166.0,103.0,208.0,98.0,842,0.5914,0.2601,0.3325,0.3183,0.4749,0.3873
201939,2022,173,301,77,174,285,748,91.0,248.0,116.0,313.0,105.0,186.0,181.0,75.0,256.0,138.0,198.0,81.0,1223,0.6116,0.2028,0.408,0.3573,0.3669,0.3706
201939,2023,207,324,75,165,271,632,104.0,237.0,99.0,231.0,115.0,194.0,130.0,43.0,270.0,165.0,177.0,84.0,1121,0.5638,0.2114,0.3791,0.3568,0.4388,0.4286
201939,2024,193,331,92,225,350,857,150.0,340.0,130.0,341.0,126.0,230.0,158.0,57.0,277.0,155.0,251.0,114.0,1413,0.6065,0.2406,0.4041,0.3079,0.4412,0.3812
201942,2018,294,448,260,601,89,285,46.0,132.0,17.0,63.0,189.0,309.0,76.0,22.0,387.0,250.0,66.0,23.0,1334,0.2136,0.099,0.2789,0.3471,0.3485,0.2698
201942,2022,239,412,485,981,50,142,39.0,108.0,1.0,9.0,151.0,277.0,22.0,8.0,357.0,195.0,52.0,20.0,1535,0.0925,0.0704,0.1863,0.2469,0.3611,0.1111
201942,2023,219,341,383,803,46,141,34.0,104.0,4.0,12.0,152.0,244.0,23.0,6.0,293.0,177.0,52.0,17.0,1285,0.1097,0.0809,0.1992,0.2459,0.3269,0.3333
201942,2024,253,432,310,678,75,222,55.0,151.0,6.0,16.0,179.0,315.0,41.0,11.0,375.0,215.0,80.0,28.0,1332,0.1667,0.1134,0.2485,0.3123,0.3642,0.375
201943,2018,8,15,10,21,9,33,3.0,16.0,2.0,9.0,6.0,12.0,6.0,1.0,13.0,7.0,14.0,3.0,69,0.4783,0.2319,0.3043,0.2754,0.1875,0.2222
201949,2018,212,305,33,86,57,184,49.0,141.0,2.0,15.0,91.0,145.0,9.0,1.0,262.0,177.0,133.0,47.0,575,0.32,0.2452,0.2783,0.4713,0.3475,0.1333
201949,2022,116,200,4,20,23,84,19.0,63.0,1.0,7.0,43.0,74.0,7.0,1.0,175.0,94.0,52.0,15.0,304,0.2763,0.2072,0.2664,0.5987,0.3016,0.1429
201949,2023,15,27,4,7,3,15,2.0,11.0,0.0,2.0,9.0,19.0,1.0,0.0,24.0,12.0,9.0,2.0,49,0.3061,0.2245,0.4286,0.5102,0.1818,0.0
201949,2024,2,5,1,3,0,2,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,0.0,10,0.2,0.2,0.4,0.4,0.0,
201950,2018,375,583,117,244,120,353,65.0,160.0,29.0,100.0,195.0,320.0,12.0,2.0,509.0,319.0,211.0,77.0,1180,0.2992,0.1356,0.3559,0.4415,0.4062,0.29
201950,2022,244,437,102,196,132,321,41.0,95.0,70.0,159.0,165.0,307.0,17.0,5.0,371.0,198.0,146.0,61.0,954,0.3365,0.0996,0.4885,0.4067,0.4316,0.4403
201950,2023,238,406,94,206,158,411,52.0,119.0,77.0,201.0,156.0,272.0,28.0,8.0,354.0,201.0,171.0,74.0,1023,0.4018,0.1163,0.4624,0.3734,0.437,0.3831
201950,2024,150,264,41,101,135,317,76.0,167.0,28.0,81.0,70.0,137.0,5.0,1.0,206.0,108.0,217.0,92.0,682,0.4648,0.2449,0.3196,0.3094,0.4551,0.3457
201952,2018,201,345,69,177,84,225,33.0,84.0,34.0,106.0,174.0,296.0,8.0,2.0,290.0,162.0,157.0,64.0,747,0.3012,0.1124,0.5382,0.3989,0.3929,0.3208
201954,2018,107,162,110,236,95,203,61.0,128.0,16.0,37.0,46.0,80.0,16.0,5.0,114.0,68.0,123.0,62.0,601,0.3378,0.213,0.1947,0.2163,0.4766,0.4324
201954,2022,2,2,0,2,0,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,7,0.4286,0.4286,0.0,0.1429,0.0,
201956,2018,106,166,4,7,10,22,9.0,18.0,0.0,2.0,11.0,22.0,0.0,0.0,124.0,72.0,19.0,9.0,195,0.1128,0.0923,0.1231,0.6359,0.5,0.0
201959,2018,349,472,69,173,7,34,6.0,31.0,0.0,0.0,37.0,60.0,3.0,1.0,408.0,292.0,18.0,1.0,679,0.0501,0.0457,0.0884,0.6053,0.1935,
201959,2022,51,85,15,36,15,38,14.0,33.0,0.0,0.0,1.0,3.0,3.0,1.0,72.0,42.0,23.0,10.0,159,0.239,0.2075,0.0189,0.4717,0.4242,
201959,2023,44,74,13,27,8,24,7.0,20.0,0.0,0.0,3.0,7.0,4.0,1.0,69.0,41.0,13.0,3.0,125,0.192,0.16,0.056,0.584,0.35,
201959,2024,7,19,5,7,2,8,2.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,15.0,6.0,6.0,2.0,34,0.2353,0.2353,0.0588,0.4412,0.25,
201960,2018,150,251,25,78,145,383,105.0,282.0,6.0,23.0,47.0,85.0,61.0,25.0,205.0,111.0,138.0,52.0,712,0.5379,0.3961,0.1517,0.3736,0.3723,0.2609
201961,2018,38,60,17,47,226,570,130.0,318.0,5.0,13.0,7.0,11.0,172.0,67.0,46.0,27.0,186.0,81.0,677,0.8419,0.4697,0.0355,0.322,0.4088,0.3846
201961,2022,12,15,4,11,82,211,63.0,144.0,1.0,7.0,1.0,2.0,31.0,7.0,13.0,10.0,91.0,41.0,237,0.8903,0.6076,0.038,0.1857,0.4375,0.1429
201967,2018,92,139,14,34,58,168,57.0,165.0,0.0,1.0,0.0,0.0,3.0,1.0,119.0,77.0,126.0,45.0,341,0.4927,0.4839,0.0029,0.3578,0.3455,0.0
201973,2018,81,135,12,33,65,156,64.0,148.0,0.0,0.0,3.0,10.0,3.0,1.0,108.0,64.0,134.0,58.0,324,0.4815,0.4568,0.0309,0.3426,0.4324,
201975,2018,52,81,31,82,70,202,51.0,142.0,2.0,8.0,6.0,10.0,26.0,7.0,69.0,42.0,103.0,39.0,365,0.5534,0.389,0.0493,0.2603,0.3592,0.25
201976,2018,20,38,3,15,24,60,18.0,42.0,4.0,12.0,12.0,23.0,1.0,0.0,31.0,16.0,31.0,12.0,113,0.531,0.3717,0.3097,0.2832,0.4286,0.3333
201976,2022,79,148,15,46,83,242,61.0,160.0,14.0,44.0,47.0,78.0,19.0,5.0,121.0,60.0,88.0,30.0,436,0.555,0.367,0.2798,0.3211,0.3812,0.3182
201976,2023,52,99,12,22,79,238,64.0,190.0,8.0,18.0,32.0,60.0,18.0,4.0,79.0,35.0,105.0,35.0,359,0.663,0.5292,0.2173,0.2702,0.3368,0.4444
201976,2024,83,152,14,46,61,181,46.0,126.0,7.0,30.0,54.0,101.0,13.0,1.0,115.0,60.0,94.0,36.0,379,0.4776,0.3325,0.3456,0.3377,0.3651,0.2333
201980,2018,70,135,31,90,115,318,90.0,239.0,2.0,16.0,19.0,34.0,45.0,13.0,112.0,54.0,165.0,65.0,543,0.5856,0.4401,0.0921,0.2891,0.3766,0.125
201980,2022,18,36,5,13,101,266,76.0,181.0,2.0,13.0,2.0,6.0,58.0,19.0,31.0,13.0,100.0,45.0,315,0.8444,0.5746,0.0603,0.2825,0.4199,0.1538
201980,2023,3,6,3,6,16,37,11.0,22.0,1.0,3.0,0.0,1.0,11.0,3.0,5.0,2.0,12.0,8.0,49,0.7551,0.449,0.0816,0.3265,0.5,0.3333
201980,2024,0,0,0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.5,0.5,0.0,0.0,0.0,
201988,2018,53,93,73,165,154,411,95.0,255.0,33.0,85.0,20.0,35.0,62.0,22.0,62.0,29.0,204.0,82.0,669,0.6143,0.3812,0.1794,0.1854,0.3725,0.3882
201988,2022,41,75,52,143,221,553,153.0,353.0,13.0,34.0,13.0,32.0,120.0,37.0,58.0,29.0,190.0,89.0,771,0.7173,0.4578,0.0856,0.2309,0.4334,0.3824
201988,2023,16,25,21,50,47,130,29.0,81.0,5.0,10.0,7.0,13.0,30.0,10.0,22.0,13.0,56.0,23.0,205,0.6341,0.3951,0.1122,0.2537,0.358,0.5
201988,2024,9,18,13,26,24,87,18.0,65.0,1.0,3.0,2.0,5.0,10.0,1.0,16.0,8.0,44.0,13.0,131,0.6641,0.4962,0.0611,0.1985,0.2769,0.3333
202066,2018,54,93,55,142,87,221,70.0,158.0,6.0,25.0,21.0,34.0,14.0,3.0,79.0,43.0,122.0,52.0,456,0.4846,0.3465,0.1294,0.2039,0.443,0.24
202066,2022,41,69,10,40,58,180,52.0,155.0,0.0,5.0,13.0,19.0,5.0,1.0,57.0,32.0,100.0,35.0,289,0.6228,0.5363,0.083,0.2145,0.3355,0.0
202066,2023,7,15,0,4,11,26,7.0,18.0,1.0,2.0,4.0,7.0,3.0,2.0,12.0,6.0,13.0,5.0,45,0.5778,0.4,0.2,0.3333,0.3889,0.5
202066,2024,16,32,0,5,12,40,10.0,30.0,0.0,2.0,5.0,10.0,3.0,1.0,28.0,14.0,21.0,9.0,77,0.5195,0.3896,0.1558,0.4026,0.3333,0.0
202083,2018,71,135,59,139,153,398,114.0,294.0,12.0,34.0,39.0,76.0,36.0,11.0,119.0,61.0,226.0,94.0,672,0.5923,0.4375,0.1637,0.2307,0.3878,0.3529
202083,2022,32,57,2,6,53,157,50.0,137.0,0.0,3.0,6.0,10.0,7.0,1.0,51.0,28.0,127.0,49.0,220,0.7136,0.6227,0.0591,0.2636,0.365,0.0
202083,2023,14,26,5,10,39,124,34.0,105.0,0.0,1.0,0.0,1.0,5.0,1.0,22.0,11.0,94.0,30.0,160,0.775,0.6562,0.0125,0.1688,0.3238,0.0
202083,2024,10,21,0,7,24,69,19.0,51.0,1.0,2.0,2.0,5.0,3.0,0.0,15.0,5.0,55.0,22.0,97,0.7113,0.5258,0.0722,0.1856,0.3725,0.5
202322,2018,149,233,69,221,62,166,35.0,82.0,17.0,54.0,131.0,206.0,6.0,2.0,196.0,118.0,77.0,26.0,620,0.2677,0.1323,0.4194,0.3258,0.4268,0.3148
202322,2023,77,142,28,87,33,109,32.0,89.0,0.0,9.0,61.0,123.0,3.0,1.0,124.0,65.0,69.0,25.0,338,0.3225,0.2633,0.3905,0.3757,0.3596,0.0
202323,2018,90,143,126,286,41,129,38.0,123.0,1.0,2.0,43.0,76.0,1.0,0.0,117.0,72.0,105.0,34.0,558,0.2312,0.2204,0.1398,0.2115,0.3089,0.5
202324,2018,308,419,71,177,14,63,13.0,60.0,0.0,0.0,6.0,10.0,1.0,0.0,355.0,258.0,47.0,9.0,659,0.0956,0.091,0.0152,0.5402,0.2167,
202324,2022,55,93,37,73,2,16,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,39.0,16.0,2.0,182,0.0879,0.0879,0.0,0.4011,0.125,
202325,2018,40,61,50,122,60,175,49.0,137.0,1.0,3.0,4.0,8.0,26.0,5.0,43.0,24.0,89.0,35.0,358,0.4888,0.3827,0.0307,0.1927,0.3577,0.3333
202326,2018,268,417,34,94,104,293,92.0,253.0,4.0,11.0,69.0,119.0,13.0,1.0,381.0,235.0,180.0,76.0,804,0.3644,0.3147,0.1617,0.49,0.3636,0.3636
202326,2022,108,189,4,13,37,122,34.0,111.0,0.0,0.0,11.0,20.0,6.0,2.0,163.0,89.0,75.0,24.0,324,0.3765,0.3426,0.0617,0.5216,0.3063,
202327,2018,58,93,2,14,0,1,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,74.0,44.0,1.0,0.0,108,0.0093,0.0093,0.0556,0.6852,0.0,
202328,2018,202,322,12,29,0,0,0.0,0.0,0.0,0.0,28.0,52.0,0.0,0.0,294.0,180.0,0.0,0.0,351,0.0,0.0,0.1481,0.8376,,
202328,2022,25,42,0,2,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,37.0,20.0,0.0,0.0,44,0.0,0.0,0.0455,0.8409,,
202329,2018,97,173,7,52,125,339,108.0,294.0,2.0,5.0,22.0,51.0,25.0,10.0,144.0,76.0,221.0,83.0,564,0.6011,0.5213,0.0993,0.2996,0.3673,0.4
202330,2018,0,0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.5,0.5,0.0,0.0,0.0,
202330,2022,111,210,80,176,86,217,66.0,169.0,8.0,17.0,27.0,64.0,8.0,2.0,158.0,74.0,140.0,52.0,603,0.3599,0.2803,0.1343,0.2753,0.3905,0.4706
202330,2023,107,165,117,256,52,160,41.0,122.0,3.0,17.0,33.0,58.0,7.0,2.0,111.0,65.0,100.0,35.0,581,0.2754,0.21,0.1291,0.2031,0.3361,0.1765
202330,2024,96,181,54,132,37,90,30.0,73.0,1.0,6.0,33.0,68.0,6.0,3.0,133.0,69.0,56.0,26.0,403,0.2233,0.1811,0.1836,0.3449,0.411,0.1667
202331,2018,208,320,122,345,240,597,164.0,385.0,30.0,97.0,102.0,164.0,87.0,22.0,245.0,154.0,248.0,118.0,1262,0.4731,0.3051,0.2068,0.2631,0.426,0.3093
202331,2022,80,150,97,230,91,257,33.0,75.0,37.0,118.0,58.0,111.0,78.0,22.0,121.0,57.0,38.0,17.0,637,0.4035,0.1177,0.3595,0.3124,0.44,0.3136
202331,2023,174,280,127,298,158,426,69.0,174.0,56.0,150.0,97.0,167.0,114.0,38.0,221.0,132.0,86.0,32.0,1004,0.4243,0.1733,0.3157,0.3337,0.3966,0.3733
202331,2024,174,301,154,332,238,577,110.0,243.0,54.0,151.0,85.0,160.0,169.0,66.0,251.0,137.0,124.0,54.0,1210,0.4769,0.2008,0.257,0.3471,0.4527,0.3576
202332,2018,5,13,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,14,0.0,0.0,0.0,0.9286,,
202334,2018,165,254,2,5,0,1,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,231.0,144.0,0.0,0.0,260,0.0038,0.0,0.0423,0.8885,,
202334,2022,11,16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,16,0.0,0.0,0.0,0.75,,
202335,2018,32,65,6,21,61,164,59.0,159.0,0.0,0.0,8.0,12.0,4.0,2.0,56.0,28.0,114.0,39.0,250,0.656,0.636,0.048,0.24,0.3711,
202337,2018,9,16,21,35,57,145,50.0,133.0,0.0,1.0,2.0,3.0,0.0,0.0,10.0,6.0,104.0,44.0,196,0.7398,0.6786,0.0204,0.051,0.3759,0.0
202339,2018,244,363,97,223,125,357,92.0,226.0,20.0,75.0,142.0,224.0,28.0,4.0,267.0,168.0,192.0,79.0,943,0.3786,0.2397,0.3171,0.3128,0.4071,0.2667
202339,2022,105,185,37,109,51,160,45.0,120.0,4.0,25.0,66.0,119.0,5.0,0.0,131.0,74.0,88.0,31.0,454,0.3524,0.2643,0.3172,0.2996,0.375,0.16
202340,2018,113,182,70,189,75,199,57.0,149.0,4.0,12.0,25.0,44.0,23.0,11.0,148.0,87.0,109.0,47.0,570,0.3491,0.2614,0.0982,0.3,0.3826,0.3333
202340,2022,40,80,26,60,82,210,69.0,176.0,3.0,8.0,7.0,19.0,4.0,0.0,63.0,28.0,158.0,63.0,350,0.6,0.5029,0.0771,0.1914,0.392,0.375
202344,2018,155,246,13,35,8,33,6.0,29.0,0.0,0.0,17.0,29.0,1.0,0.0,212.0,129.0,28.0,7.0,314,0.1051,0.0924,0.0924,0.6783,0.2069,
202347,2018,11,19,0,4,3,22,3.0,15.0,0.0,1.0,4.0,7.0,6.0,0.0,15.0,7.0,8.0,2.0,45,0.4889,0.3333,0.1778,0.4667,0.2,0.0
202348,2018,2,4,2,8,8,13,5.0,6.0,1.0,5.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,5.0,25,0.52,0.24,0.32,0.08,0.8333,0.2
202355,2018,256,392,54,131,2,2,2.0,2.0,0.0,0.0,13.0,21.0,0.0,0.0,344.0,220.0,2.0,2.0,525,0.0038,0.0038,0.04,0.6552,1.0,
