Player,Team,Opponent,Date,Closest Defender Distance,Shot Clock,Touch Time,Dribbles,FGA,eFG%,o10 eFG%,u10ft FG2M,u10ft FG2A,u10ft FG2%,u10ft FG2 Freq,o10ft FG2M,o10ft FG2A,o10ft FG2%,o10ft FG2 Freq,FG3M,FG3A,FG3%,FG3 Freq
Donte DiVincenzo,MIN,SAS,11/30/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2143
Dorian Finney-Smith,HOU,LAL,3/16/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5714
Drake Powell,BKN,CHI,2/9/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5
Draymond Green,GSW,POR,1/13/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.6667,0.6667,0,0,,0,1,1,1,0.1111,2,5,0.4,0.5556
Draymond Green,GSW,MIL,1/7/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.4167
Draymond Green,GSW,SAS,11/12/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,0,0,0,,0,0,0,,0,0,5,0,0.5
Draymond Green,GSW,SAS,2/11/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.5,0.5,0,0,,0,1,1,1,0.0714,1,4,0.25,0.2857
Draymond Green,GSW,DEN,11/7/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.4167
Draymond Green,GSW,OKC,3/7/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.5
Draymond Green,GSW,CHA,12/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.6667
Draymond Green,GSW,IND,11/1/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.8
Draymond Green,GSW,CLE,4/2/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,1.5,1,3,0.3333,0.2727,0,0,,0,1,1,1,0.0909
Draymond Green,GSW,TOR,12/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Draymond Green,GSW,DEN,3/29/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Draymond Green,GSW,CHA,1/17/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Draymond Green,GSW,TOR,12/28/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2143
Dru Smith,MIA,NYK,11/17/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.8
Dru Smith,MIA,MEM,10/24/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.375
Duncan Robinson,DET,ATL,3/25/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3333
Duncan Robinson,DET,PHI,3/12/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.4
Duncan Robinson,DET,GSW,1/30/2026,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3636
Dwight Powell,DAL,IND,10/29/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,,3,5,0.6,0.8333,0,0,,0,0,0,,0
Dylan Cardwell,SAC,CLE,2/7/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.4444,0,0,,0,0,0,,0
Dylan Cardwell,SAC,HOU,1/11/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,,0,4,0,0.3636,0,0,,0,0,0,,0
Dylan Harper,SAS,CLE,12/29/2025,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,3,0,,0,3,0,0.2727,0,0,,0,0,0,,0
Dylan Harper,SAS,NOP,12/8/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,1,,3,3,1,0.1875,0,0,,0,0,0,,0
Dylan Harper,SAS,ORL,12/3/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,,1,3,0.3333,0.25,0,0,,0,0,0,,0
Dyson Daniels,ATL,CHA,11/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0,3,3,1,0.1765,0,0,,0,0,2,0,0.1176
Dyson Daniels,ATL,UTA,2/5/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.3333,0,0,,0,0,0,,0
Dyson Daniels,ATL,OKC,12/29/2025,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.3333,,1,3,0.3333,0.2308,0,0,,0,0,0,,0
Dyson Daniels,ATL,SAS,12/19/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2143
Dyson Daniels,ATL,CHA,12/18/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.3333,0,0,,0,1,1,1,0.0833,0,2,0,0.1667
Dyson Daniels,ATL,DEN,12/5/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2143
Egor Dëmin,BKN,MIA,12/18/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.5,0.5,0,0,,0,1,1,1,0.0556,1,4,0.25,0.2222
Egor Dëmin,BKN,GSW,12/29/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2353
Egor Dëmin,BKN,LAL,2/3/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Egor Dëmin,BKN,LAC,1/25/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Egor Dëmin,BKN,MIN,12/27/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.0909,0,0,,0,0,2,0,0.1818
Egor Dëmin,BKN,CHI,12/3/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,1,0,0.125,1,2,0.5,0.25
Elijah Harkless,UTA,MIL,3/19/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Eric Gordon,PHI,BKN,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.375
Ethan Thompson,IND,BOS,12/22/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3333
Ethan Thompson,IND,DET,4/12/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Ethan Thompson,IND,NOP,12/20/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.4286
Evan Mobley,CLE,SAC,1/23/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,1,,5,5,1,0.2083,0,0,,0,0,0,,0
Evan Mobley,CLE,LAC,11/23/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1,,5,5,1,0.4167,0,0,,0,0,0,,0
Evan Mobley,CLE,MIA,11/10/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.25,,1,4,0.25,0.2667,0,0,,0,0,0,,0
Evan Mobley,CLE,CHI,3/19/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,3,3,1,0.1579,1,1,1,0.0526,0,0,,0
Evan Mobley,CLE,BOS,3/8/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2105
Evan Mobley,CLE,MIL,10/26/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0,2,2,1,0.1538,0,1,0,0.0769,0,0,,0
Evan Mobley,CLE,DET,10/27/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.3
Evan Mobley,CLE,NYK,10/22/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0.5,0,1,0,0.0556,1,2,0.5,0.1111,0,0,,0
Evan Mobley,CLE,POR,12/3/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2143
Evan Mobley,CLE,POR,12/3/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2143
Evan Mobley,CLE,ATL,11/28/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1765
Franz Wagner,ORL,BOS,11/7/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.5,0.5,0,0,,0,1,1,1,0.0556,1,4,0.25,0.2222
Franz Wagner,ORL,DET,11/28/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,,2,4,0.5,0.2105,0,0,,0,0,0,,0
Franz Wagner,ORL,ATL,10/24/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,0.5,1,1,1,0.0588,1,1,1,0.0588,0,1,0,0.0588
Franz Wagner,ORL,MIA,10/22/2025,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0,2,2,1,0.1176,0,1,0,0.0588,0,0,,0
Franz Wagner,ORL,SAS,12/3/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0,1,2,0.5,0.1176,0,1,0,0.0588,0,0,,0
Garrison Mathews,IND,CHI,12/5/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.75
Garrison Mathews,IND,WAS,11/28/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.4286
Gary Harris,MIL,CHI,12/27/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,1
Gary Payton II,GSW,SAS,2/11/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.4545
Gary Payton II,GSW,CLE,12/6/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.4444
Gary Payton II,GSW,NOP,11/29/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,,4,4,1,0.2857,0,0,,0,0,0,,0
Gary Payton II,GSW,DEN,2/22/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Gary Payton II,GSW,PHX,2/5/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Gary Trent Jr.,MIL,BOS,2/1/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.625
Gary Trent Jr.,MIL,TOR,10/24/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2
Gary Trent Jr.,MIL,DET,12/6/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0,2,2,1,0.1818,0,1,0,0.0909,0,0,,0
GG Jackson,MEM,POR,3/4/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0,0,0,3,0,0.1667,0,1,0,0.0556,0,0,,0
GG Jackson,MEM,NYK,4/1/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.5,,2,4,0.5,0.3333,0,0,,0,0,0,,0
GG Jackson,MEM,SAC,11/20/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.4444
GG Jackson,MEM,OKC,12/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.6
Giannis Antetokounmpo,MIL,CHA,12/29/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.75,,3,4,0.75,0.25,0,0,,0,0,0,,0
Giannis Antetokounmpo,MIL,PHX,3/10/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.75,,3,4,0.75,0.2222,0,0,,0,0,0,,0
Giannis Antetokounmpo,MIL,HOU,11/9/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,0,2,3,0.6667,0.12,0,1,0,0.04,0,0,,0
Giannis Antetokounmpo,MIL,MIA,3/12/2026,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.75,0,3,3,1,0.125,0,1,0,0.0417,0,0,,0
Giannis Antetokounmpo,MIL,WAS,12/1/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.2353,0,0,,0,0,0,,0
Gradey Dick,TOR,MIL,12/18/2025,6+ Feet - Wide Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.6
Grayson Allen,PHX,UTA,10/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.3333
Grayson Allen,PHX,BKN,1/19/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.3846
Grayson Allen,PHX,SAC,3/3/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.3333
Grayson Allen,PHX,NOP,11/10/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.2353
Grayson Allen,PHX,ORL,3/31/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Grayson Allen,PHX,UTA,3/28/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.25
Grayson Allen,PHX,GSW,2/5/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2353
Grayson Allen,PHX,SAC,10/22/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Guerschon Yabusele,CHI,OKC,3/3/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
Gui Santos,GSW,CHI,3/10/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.4167,0.3,1,1,1,0.0526,0,0,,0,1,5,0.2,0.2632
Gui Santos,GSW,BOS,2/19/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.75,0.75,0,0,,0,0,0,,0,3,6,0.5,0.4286
Gui Santos,GSW,CHA,12/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,0,0,,0,1,1,1,0.1667,2,3,0.6667,0.5
Gui Santos,GSW,HOU,4/5/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2667
Harrison Barnes,SAS,HOU,11/7/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Harrison Barnes,SAS,OKC,12/13/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.4
Harrison Barnes,SAS,DAL,2/5/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.5714
Harrison Barnes,SAS,DEN,3/12/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4
Harrison Barnes,SAS,OKC,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Harrison Barnes,SAS,NOP,12/8/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2
Harrison Barnes,SAS,ORL,12/3/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Harrison Barnes,SAS,MEM,12/2/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.15
Harrison Barnes,SAS,MEM,12/2/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.5,0.75,0,1,0,0.05,0,1,0,0.05,1,1,1,0.05
Harrison Barnes,SAS,POR,11/26/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,1,1,2,0.5,0.1818,1,1,1,0.0909,0,0,,0
Herbert Jones,NOP,CLE,3/21/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.4167
Herbert Jones,NOP,SAC,2/9/2026,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Herbert Jones,NOP,HOU,12/18/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Herbert Jones,NOP,POR,4/2/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4444
Herbert Jones,NOP,TOR,3/11/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.4444
Herbert Jones,NOP,SAS,10/24/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.375
Hugo González,BOS,MIL,3/2/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.3333
Hugo González,BOS,POR,12/28/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3
Immanuel Quickley,TOR,DEN,3/20/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,1,0,0.0909,2,4,0.5,0.3636
Immanuel Quickley,TOR,CHA,1/7/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.2778
Immanuel Quickley,TOR,DET,3/15/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.4167
Immanuel Quickley,TOR,WAS,12/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.2,1.5,0,1,0,0.0769,0,0,,0,4,4,1,0.3077
Immanuel Quickley,TOR,DAL,10/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.25,0,1,1,1,0.0625,0,0,,0,0,3,0,0.1875
Immanuel Quickley,TOR,ATL,1/3/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3077
Immanuel Quickley,TOR,IND,2/8/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4444
Immanuel Quickley,TOR,MIL,2/22/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2105
Immanuel Quickley,TOR,OKC,1/25/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2857
Immanuel Quickley,TOR,NYK,11/30/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Immanuel Quickley,TOR,PHI,1/12/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0556,1,3,0.3333,0.1667
Immanuel Quickley,TOR,GSW,12/28/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2
Immanuel Quickley,TOR,GSW,12/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2
Immanuel Quickley,TOR,BOS,12/20/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Immanuel Quickley,TOR,ATL,10/22/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Immanuel Quickley,TOR,ATL,10/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Immanuel Quickley,TOR,CHA,12/5/2025,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,1,1,2,2,1,0.0909,1,1,1,0.0455,0,0,,0
Isaac Okoro,CHI,BOS,1/5/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5714
Isaac Okoro,CHI,PHI,3/25/2026,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.4
Isaac Okoro,CHI,TOR,2/19/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Isaac Okoro,CHI,NOP,12/14/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4
Isaac Okoro,CHI,NOP,12/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3
Isaac Okoro,CHI,ATL,12/21/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.3333,1.5,1,1,1,0.1429,0,0,,0,2,2,1,0.2857
Isaiah Collier,UTA,MIA,1/24/2026,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,1,,4,4,1,0.4,0,0,,0,0,0,,0
Isaiah Hartenstein,OKC,SAC,11/7/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.8333,1,3,4,0.75,0.2353,2,2,1,0.1176,0,0,,0
Isaiah Hartenstein,OKC,NOP,11/2/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.8,0,4,4,1,0.5714,0,1,0,0.1429,0,0,,0
Isaiah Hartenstein,OKC,SAS,12/23/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,0.6667,0,1,0,0.1429,2,3,0.6667,0.4286,0,0,,0
