season_year,name,name_slug,rpv,miv,dpc,data_source,possessions,touches,paint_touches,paint_touches_per_poss,touches_per_poss,points_per_paint_touch,drives,drives_per_poss,points_per_drive,fga_per_drive,post_touches,post_touches_per_poss,points_per_post_touch,elbow_touches,elbow_touches_per_poss,points_per_elbow_touch,steals,blocks,dreb,def_rim_fgm,def_rim_fga,def_rim_fg%,def_rim_fga_per_poss
2021,Nikola Vucevic,nikola-vucevic,2.291,-2.702,,nba_tracking,4760.0,5412.0,397.0,0.0834,1.137,0.8363,220.0,0.0462,0.7182,0.5045,771.0,0.162,0.4073,355.0,0.0746,0.4282,65.0,48.0,671.0,272.0,428.0,0.6355,0.0896
2021,Nikola VuÄeviÄ‡,nikola-vu-evi,2.291,-2.702,,nba_tracking,4760.0,5412.0,397.0,0.0834,1.137,0.8363,220.0,0.0462,0.7182,0.5045,771.0,0.162,0.4073,355.0,0.0746,0.4282,65.0,48.0,671.0,272.0,428.0,0.6355,0.0896
2021,Noah Vonleh,noah-vonleh,-2.897,2.513,,nba_tracking,23.0,29.0,1.0,0.0435,1.2609,0.0,2.0,0.087,0.0,0.0,3.0,0.1304,0.0,2.0,0.087,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0909
2021,Norman Powell,norman-powell,-1.056,0.542,,nba_tracking,4562.0,2689.0,76.0,0.0167,0.5894,0.9342,525.0,0.1151,0.6743,0.4876,3.0,0.0007,0.6667,26.0,0.0057,0.6923,82.0,18.0,173.0,87.0,114.0,0.7632,0.025
2021,Norvel Pelle,norvel-pelle,1.403,-1.971,,nba_tracking,172.0,90.0,18.0,0.1047,0.5233,0.8333,1.0,0.0058,0.0,1.0,0.0,0.0,0.0,3.0,0.0174,0.0,1.0,9.0,13.0,7.0,15.0,0.4667,0.0872
2021,OG Anunoby,og-anunoby,1.495,-2.22,,nba_tracking,2933.0,1940.0,118.0,0.0402,0.6614,0.7797,219.0,0.0747,0.5799,0.4429,71.0,0.0242,0.4085,47.0,0.016,0.2979,66.0,31.0,183.0,63.0,107.0,0.5888,0.0366
2021,Obi Toppin,obi-toppin,1.473,1.505,,nba_tracking,1339.0,1075.0,60.0,0.0448,0.8028,1.15,49.0,0.0366,0.6531,0.551,36.0,0.0269,0.5833,10.0,0.0075,0.6,17.0,15.0,112.0,32.0,59.0,0.5424,0.0439
2021,Onyeka Okongwu,onyeka-okongwu,2.616,0.661,,nba_tracking,1224.0,678.0,184.0,0.1503,0.5539,0.9239,1.0,0.0008,2.0,1.0,28.0,0.0229,0.9643,72.0,0.0588,0.6528,23.0,33.0,101.0,80.0,134.0,0.597,0.1091
2021,Oshae Brissett,oshae-brissett,1.884,-0.303,,nba_tracking,1140.0,791.0,55.0,0.0482,0.6939,0.8909,37.0,0.0325,0.6486,0.5135,4.0,0.0035,0.0,14.0,0.0123,0.9286,19.0,20.0,86.0,72.0,112.0,0.6429,0.0982
2021,Otto Porter Jr.,otto-porter-jr,-0.596,2.209,,nba_tracking,1260.0,986.0,53.0,0.0421,0.7825,0.8113,53.0,0.0421,0.6038,0.6604,2.0,0.0016,0.0,20.0,0.0159,0.95,16.0,4.0,124.0,34.0,42.0,0.8095,0.033
2021,P.J. Dozier,p-j-dozier,0.374,0.374,,nba_tracking,2173.0,1559.0,90.0,0.0414,0.7174,0.7889,191.0,0.0879,0.4398,0.4398,3.0,0.0014,0.0,35.0,0.0161,0.5143,31.0,22.0,147.0,51.0,81.0,0.6296,0.0369
2021,P.J. Tucker,p-j-tucker,-0.119,-2.718,,nba_tracking,2822.0,1258.0,59.0,0.0209,0.4458,0.4746,32.0,0.0113,0.4688,0.375,5.0,0.0018,0.0,30.0,0.0106,0.4,39.0,20.0,153.0,81.0,113.0,0.7168,0.0399
2021,P.J. Washington,p-j-washington,1.034,-1.538,,nba_tracking,3999.0,3323.0,292.0,0.073,0.831,0.7123,241.0,0.0603,0.4357,0.4149,144.0,0.036,0.4167,176.0,0.044,0.4545,70.0,79.0,324.0,230.0,353.0,0.6516,0.0891
2021,PJ Dozier,pj-dozier,0.374,0.374,,nba_tracking,2173.0,1559.0,90.0,0.0414,0.7174,0.7889,191.0,0.0879,0.4398,0.4398,3.0,0.0014,0.0,35.0,0.0161,0.5143,31.0,22.0,147.0,51.0,81.0,0.6296,0.0369
2021,Pascal Siakam,pascal-siakam,-0.049,0.162,,nba_tracking,4095.0,4070.0,191.0,0.0466,0.9939,0.8272,773.0,0.1888,0.5873,0.4166,219.0,0.0535,0.4703,125.0,0.0305,0.736,64.0,38.0,310.0,132.0,209.0,0.6316,0.0511
2021,Pat Connaughton,pat-connaughton,-0.13,1.267,,nba_tracking,3334.0,2076.0,112.0,0.0336,0.6227,0.7321,114.0,0.0342,0.3509,0.2895,0.0,0.0,0.0,17.0,0.0051,1.0,48.0,23.0,270.0,87.0,140.0,0.6214,0.0419
2021,Patrick Beverley,patrick-beverley,-1.43,-1.343,,nba_tracking,1660.0,1441.0,34.0,0.0205,0.8681,0.2941,127.0,0.0765,0.4016,0.3622,0.0,0.0,0.0,13.0,0.0078,0.3846,28.0,28.0,90.0,43.0,54.0,0.7963,0.0327
2021,Patrick McCaw,patrick-mccaw,0.162,2.285,,nba_tracking,65.0,40.0,1.0,0.0154,0.6154,0.0,1.0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0312
2021,Patrick Patterson,patrick-patterson,-0.292,-1.7,,nba_tracking,1178.0,702.0,42.0,0.0357,0.5959,0.9762,15.0,0.0127,0.5333,0.3333,11.0,0.0093,0.9091,11.0,0.0093,0.7273,14.0,8.0,56.0,43.0,67.0,0.6418,0.0571
2021,Patrick Williams,patrick-williams,0.921,-0.141,,nba_tracking,4052.0,2018.0,113.0,0.0279,0.498,0.9469,261.0,0.0644,0.5134,0.5134,19.0,0.0047,0.3158,39.0,0.0096,0.6667,64.0,46.0,261.0,114.0,189.0,0.6032,0.0464
2021,Patty Mills,patty-mills,-2.783,1.386,,nba_tracking,3485.0,2210.0,23.0,0.0066,0.6341,0.6087,223.0,0.064,0.3812,0.3318,1.0,0.0003,0.0,17.0,0.0049,0.3529,42.0,3.0,98.0,52.0,67.0,0.7761,0.0191
2021,Paul George,paul-george,-1.543,-0.379,,nba_tracking,3645.0,3716.0,60.0,0.0165,1.0195,0.8,638.0,0.175,0.5815,0.431,59.0,0.0162,0.5085,52.0,0.0143,0.5192,62.0,24.0,314.0,101.0,153.0,0.6601,0.0423
2021,Paul Millsap,paul-millsap,0.78,-2.242,,nba_tracking,2293.0,1669.0,172.0,0.075,0.7279,0.9012,112.0,0.0488,0.6429,0.5982,91.0,0.0397,0.5934,61.0,0.0266,0.4098,51.0,36.0,185.0,99.0,159.0,0.6226,0.0693
2021,Paul Reed,paul-reed,2.816,2.621,,nba_tracking,370.0,315.0,42.0,0.1135,0.8514,0.8571,32.0,0.0865,0.7812,0.6562,5.0,0.0135,0.4,15.0,0.0405,0.8,10.0,13.0,31.0,16.0,28.0,0.5714,0.0751
2021,Paul Watson,paul-watson,0.043,2.545,,nba_tracking,616.0,362.0,4.0,0.0065,0.5877,0.5,34.0,0.0552,0.4706,0.3824,0.0,0.0,0.0,3.0,0.0049,0.0,6.0,3.0,41.0,14.0,23.0,0.6087,0.0376
2021,Payton Pritchard,payton-pritchard,-1.522,0.466,,nba_tracking,2561.0,2358.0,30.0,0.0117,0.9207,0.4333,327.0,0.1277,0.3945,0.3333,1.0,0.0004,0.0,13.0,0.0051,0.1538,37.0,9.0,125.0,63.0,89.0,0.7079,0.035
2021,Precious Achiuwa,precious-achiuwa,1.711,0.617,,nba_tracking,1493.0,1002.0,265.0,0.1775,0.6711,0.8189,35.0,0.0234,0.6,0.6,41.0,0.0275,0.2195,65.0,0.0435,0.4615,20.0,28.0,135.0,88.0,148.0,0.5946,0.098
2021,Quinn Cook,quinn-cook,-2.014,-2.751,,nba_tracking,328.0,284.0,2.0,0.0061,0.8659,1.5,37.0,0.1128,0.5405,0.5676,0.0,0.0,0.0,1.0,0.003,2.0,4.0,1.0,15.0,7.0,9.0,0.7778,0.0275
2021,Quinndary Weatherspoon,quinndary-weatherspoon,-0.336,1.051,,nba_tracking,256.0,181.0,6.0,0.0234,0.707,1.3333,26.0,0.1016,0.5,0.4231,0.0,0.0,0.0,2.0,0.0078,0.5,8.0,2.0,8.0,6.0,9.0,0.6667,0.035
2021,R.J. Hampton,r-j-hampton,-1.755,2.123,,nba_tracking,1833.0,1289.0,38.0,0.0207,0.7032,0.6842,239.0,0.1304,0.5063,0.4435,0.0,0.0,0.0,20.0,0.0109,0.5,21.0,11.0,150.0,54.0,71.0,0.7606,0.0383
2021,RJ Barrett,rj-barrett,-0.926,1.137,,nba_tracking,5016.0,3414.0,130.0,0.0259,0.6806,0.8923,851.0,0.1697,0.5311,0.49,37.0,0.0074,0.5676,68.0,0.0136,0.6765,53.0,20.0,346.0,116.0,178.0,0.6517,0.0355
2021,Rajon Rondo,rajon-rondo,-1.809,-2.231,,nba_tracking,1543.0,1949.0,20.0,0.013,1.2631,0.4,263.0,0.1704,0.3878,0.3536,1.0,0.0006,0.0,20.0,0.013,0.3,36.0,4.0,92.0,29.0,42.0,0.6905,0.0273
2021,Raul Neto,raul-neto,-2.144,0.347,,nba_tracking,3033.0,2192.0,25.0,0.0082,0.7227,1.0,334.0,0.1101,0.6377,0.5599,1.0,0.0003,2.0,17.0,0.0056,1.1176,73.0,6.0,128.0,67.0,102.0,0.6569,0.0336
2021,Ray Spalding,ray-spalding,-2.014,2.87,,nba_tracking,43.0,23.0,6.0,0.1395,0.5349,0.6667,0.0,0.0,0.0,0.0,1.0,0.0233,0.0,4.0,0.093,1.0,0.0,2.0,2.0,5.0,9.0,0.5556,0.2143
2021,Rayjon Tucker,rayjon-tucker,2.502,-0.899,,nba_tracking,152.0,120.0,4.0,0.0263,0.7895,1.5,18.0,0.1184,1.0556,0.2778,0.0,0.0,0.0,1.0,0.0066,2.0,2.0,0.0,10.0,3.0,4.0,0.75,0.0261
2021,Reggie Bullock,reggie-bullock,-1.977,-0.666,,nba_tracking,3890.0,2441.0,45.0,0.0116,0.6275,0.6444,85.0,0.0219,0.4235,0.3294,1.0,0.0003,0.0,18.0,0.0046,0.6111,52.0,11.0,207.0,105.0,143.0,0.7343,0.037
2021,Reggie Bullock Jr.,reggie-bullock-jr,-1.977,-0.666,,nba_tracking,3890.0,2441.0,45.0,0.0116,0.6275,0.6444,85.0,0.0219,0.4235,0.3294,1.0,0.0003,0.0,18.0,0.0046,0.6111,52.0,11.0,207.0,105.0,143.0,0.7343,0.037
2021,Reggie Jackson,reggie-jackson,-0.238,-1.061,,nba_tracking,3129.0,3159.0,35.0,0.0112,1.0096,0.6857,362.0,0.1157,0.5304,0.5138,2.0,0.0006,0.0,25.0,0.008,0.16,42.0,7.0,169.0,85.0,129.0,0.6589,0.0413
2021,Reggie Perry,reggie-perry,2.588,-0.953,,nba_tracking,433.0,337.0,55.0,0.127,0.7783,0.7636,7.0,0.0162,0.2857,0.5714,6.0,0.0139,0.6667,12.0,0.0277,0.5,6.0,6.0,46.0,18.0,30.0,0.6,0.0685
2021,Richaun Holmes,richaun-holmes,2.253,-2.567,,nba_tracking,3664.0,2601.0,487.0,0.1329,0.7099,0.9856,79.0,0.0216,1.1013,0.6203,52.0,0.0142,0.6346,363.0,0.0991,0.8595,39.0,95.0,360.0,218.0,426.0,0.5117,0.1163
2021,Ricky Rubio,ricky-rubio,-2.507,2.458,,nba_tracking,3743.0,4238.0,38.0,0.0102,1.1322,0.5,549.0,0.1467,0.3333,0.2969,2.0,0.0005,0.0,26.0,0.0069,0.6538,99.0,4.0,195.0,73.0,107.0,0.6822,0.0287
2021,Robert Covington,robert-covington,0.812,-2.339,,nba_tracking,4586.0,3332.0,81.0,0.0177,0.7266,0.7037,124.0,0.027,0.4516,0.4839,7.0,0.0015,0.0,42.0,0.0092,0.2381,101.0,84.0,405.0,236.0,350.0,0.6743,0.0767
2021,Robert Franks,robert-franks,-1.576,2.599,,nba_tracking,208.0,183.0,10.0,0.0481,0.8798,1.0,3.0,0.0144,1.3333,0.6667,2.0,0.0096,0.5,0.0,0.0,0.0,3.0,3.0,8.0,10.0,12.0,0.8333,0.0583
2021,Robert Williams III,robert-williams-iii,2.74,-2.188,,nba_tracking,1988.0,1370.0,342.0,0.172,0.6891,1.0205,2.0,0.001,1.0,1.0,28.0,0.0141,0.3571,98.0,0.0493,0.2653,43.0,91.0,225.0,91.0,160.0,0.5687,0.0807
2021,Robert Woodard II,robert-woodard-ii,1.31,0.422,,nba_tracking,102.0,60.0,4.0,0.0392,0.5882,1.5,6.0,0.0588,0.3333,0.6667,1.0,0.0098,2.0,1.0,0.0098,2.0,0.0,3.0,12.0,3.0,7.0,0.4286,0.07
2021,Robin Lopez,robin-lopez,2.827,-2.372,,nba_tracking,2868.0,1642.0,435.0,0.1517,0.5725,0.892,21.0,0.0073,0.9048,0.7143,201.0,0.0701,0.8806,115.0,0.0401,0.7043,15.0,44.0,131.0,152.0,295.0,0.5153,0.1038
2021,Rodions Kurucs,rodions-kurucs,1.57,2.469,,nba_tracking,276.0,171.0,15.0,0.0543,0.6196,0.7333,9.0,0.0326,0.0,0.1111,2.0,0.0072,0.0,0.0,0.0,0.0,9.0,4.0,18.0,9.0,20.0,0.45,0.0712
2021,Rodney Hood,rodney-hood,-0.726,0.942,,nba_tracking,1898.0,1256.0,25.0,0.0132,0.6617,0.16,93.0,0.049,0.4731,0.5376,28.0,0.0148,0.6429,7.0,0.0037,0.4286,24.0,7.0,80.0,49.0,79.0,0.6203,0.0418
2021,Rodney McGruder,rodney-mcgruder,0.639,2.751,,nba_tracking,380.0,267.0,14.0,0.0368,0.7026,1.2857,35.0,0.0921,0.5714,0.6857,0.0,0.0,0.0,4.0,0.0105,0.5,8.0,1.0,14.0,12.0,16.0,0.75,0.0416
2021,Romeo Langford,romeo-langford,-0.942,-0.52,,nba_tracking,566.0,260.0,20.0,0.0353,0.4594,0.7,31.0,0.0548,0.2581,0.5484,3.0,0.0053,0.3333,4.0,0.0071,0.5,6.0,4.0,23.0,10.0,17.0,0.5882,0.0292
2021,Rondae Hollis-Jefferson,rondae-hollis-jefferson,0.693,2.339,,nba_tracking,216.0,127.0,20.0,0.0926,0.588,0.6,5.0,0.0231,0.8,0.8,3.0,0.0139,0.0,4.0,0.0185,0.0,2.0,4.0,15.0,10.0,16.0,0.625,0.0721
2021,Royce O'Neale,royce-o-neale,-0.801,0.921,,nba_tracking,4563.0,4230.0,81.0,0.0178,0.927,0.6543,165.0,0.0362,0.3394,0.2848,1.0,0.0002,0.0,39.0,0.0085,0.2308,57.0,32.0,397.0,147.0,229.0,0.6419,0.05
2021,Rudy Gay,rudy-gay,0.606,-1.516,,nba_tracking,2790.0,2313.0,74.0,0.0265,0.829,0.7432,216.0,0.0774,0.6481,0.5648,82.0,0.0294,0.6341,31.0,0.0111,0.6452,45.0,40.0,261.0,84.0,139.0,0.6043,0.0501
2021,Rudy Gobert,rudy-gobert,1.652,-2.079,,nba_tracking,4484.0,2576.0,750.0,0.1673,0.5745,1.0667,34.0,0.0076,0.5,0.4706,53.0,0.0118,0.3585,305.0,0.068,0.7443,40.0,190.0,720.0,275.0,549.0,0.5009,0.1223
2021,Rui Hachimura,rui-hachimura,-0.081,-0.195,,nba_tracking,3890.0,2688.0,226.0,0.0581,0.691,0.9204,218.0,0.056,0.6193,0.6239,132.0,0.0339,0.4545,143.0,0.0368,0.8112,44.0,7.0,263.0,112.0,173.0,0.6474,0.0445
2021,Russell Westbrook,russell-westbrook,0.065,-1.635,,nba_tracking,5160.0,6278.0,120.0,0.0233,1.2167,0.6917,1187.0,0.23,0.3673,0.3058,115.0,0.0223,0.5217,36.0,0.007,0.5278,89.0,23.0,641.0,100.0,147.0,0.6803,0.0284
2021,Ryan Arcidiacono,ryan-arcidiacono,-0.704,2.643,,nba_tracking,904.0,732.0,15.0,0.0166,0.8097,0.9333,78.0,0.0863,0.2821,0.2564,0.0,0.0,0.0,5.0,0.0055,0.6,9.0,0.0,62.0,20.0,26.0,0.7692,0.029
2021,Saben Lee,saben-lee,-2.404,2.09,,nba_tracking,1567.0,1818.0,45.0,0.0287,1.1602,0.9333,486.0,0.3101,0.2942,0.2407,0.0,0.0,0.0,16.0,0.0102,0.5,32.0,13.0,77.0,47.0,65.0,0.7231,0.0414
2021,Saddiq Bey,saddiq-bey,-1.018,-1.224,,nba_tracking,3887.0,2345.0,53.0,0.0136,0.6033,1.0377,180.0,0.0463,0.4833,0.4667,44.0,0.0113,0.5682,35.0,0.009,0.5714,52.0,14.0,275.0,91.0,137.0,0.6642,0.0353
2021,Sam Merrill,sam-merrill,-1.332,1.44,,nba_tracking,494.0,373.0,5.0,0.0101,0.7551,0.0,26.0,0.0526,0.3846,0.4231,0.0,0.0,0.0,4.0,0.0081,0.5,8.0,1.0,24.0,17.0,20.0,0.85,0.0404
2021,Sean McDermott,sean-mcdermott,2.957,1.765,,nba_tracking,329.0,139.0,5.0,0.0152,0.4225,1.6,10.0,0.0304,0.4,0.3,0.0,0.0,0.0,1.0,0.003,0.0,2.0,3.0,13.0,11.0,15.0,0.7333,0.0452
2021,Sekou Doumbouya,sekou-doumbouya,1.245,1.018,,nba_tracking,1737.0,1164.0,96.0,0.0553,0.6701,0.8125,101.0,0.0581,0.5347,0.5248,20.0,0.0115,0.45,38.0,0.0219,0.9474,24.0,9.0,104.0,66.0,91.0,0.7253,0.052
2021,Semi Ojeleye,semi-ojeleye,-0.758,1.549,,nba_tracking,1908.0,1186.0,46.0,0.0241,0.6216,0.8696,61.0,0.032,0.4098,0.3443,2.0,0.001,1.0,17.0,0.0089,0.3529,17.0,0.0,116.0,53.0,72.0,0.7361,0.0376
2021,Serge Ibaka,serge-ibaka,2.616,-2.61,,nba_tracking,1910.0,1617.0,208.0,0.1089,0.8466,0.9615,36.0,0.0188,0.8611,0.5556,63.0,0.033,0.4444,131.0,0.0686,0.4427,9.0,47.0,202.0,125.0,209.0,0.5981,0.1102
2021,Seth Curry,seth-curry,-2.101,-1.256,,nba_tracking,3383.0,2372.0,13.0,0.0038,0.7012,0.5385,249.0,0.0736,0.4859,0.4618,0.0,0.0,0.0,9.0,0.0027,0.4444,44.0,8.0,127.0,49.0,65.0,0.7538,0.0194
2021,Shai Gilgeous-Alexander,shai-gilgeous-alexander,0.054,0.087,,nba_tracking,2432.0,2687.0,22.0,0.009,1.1049,0.6818,881.0,0.3623,0.521,0.3712,2.0,0.0008,0.0,9.0,0.0037,0.2222,27.0,23.0,147.0,74.0,117.0,0.6325,0.0485
2021,Shake Milton,shake-milton,-1.419,1.874,,nba_tracking,3002.0,3120.0,31.0,0.0103,1.0393,0.4839,654.0,0.2179,0.5535,0.4633,3.0,0.001,0.0,17.0,0.0057,0.7059,39.0,18.0,115.0,67.0,96.0,0.6979,0.032
2021,Shaquille Harrison,shaquille-harrison,-2.605,1.982,,nba_tracking,692.0,552.0,16.0,0.0231,0.7977,0.6875,83.0,0.1199,0.2651,0.4217,0.0,0.0,0.0,5.0,0.0072,0.4,17.0,5.0,41.0,19.0,27.0,0.7037,0.0391
2021,Sindarius Thornwell,sindarius-thornwell,-0.639,-2.653,,nba_tracking,444.0,187.0,9.0,0.0203,0.4212,0.5556,20.0,0.045,0.2,0.45,0.0,0.0,0.0,4.0,0.009,0.0,13.0,2.0,15.0,9.0,13.0,0.6923,0.0291
2021,Skylar Mays,skylar-mays,-2.361,-0.119,,nba_tracking,543.0,522.0,13.0,0.0239,0.9613,1.0,70.0,0.1289,0.4286,0.3429,1.0,0.0018,0.0,1.0,0.0018,2.0,14.0,2.0,25.0,10.0,13.0,0.7692,0.0244
2021,Solomon Hill,solomon-hill,0.661,-1.603,,nba_tracking,3048.0,1689.0,45.0,0.0148,0.5541,0.5111,108.0,0.0354,0.5648,0.3611,3.0,0.001,0.0,18.0,0.0059,0.2222,50.0,11.0,171.0,96.0,131.0,0.7328,0.0426
2021,Spencer Dinwiddie,spencer-dinwiddie,-2.48,-2.632,,nba_tracking,139.0,104.0,3.0,0.0216,0.7482,1.3333,13.0,0.0935,0.4615,0.2308,0.0,0.0,0.0,1.0,0.0072,0.0,2.0,1.0,13.0,5.0,6.0,0.8333,0.0438
2021,Stanley Johnson,stanley-johnson,-1.278,0.217,,nba_tracking,2063.0,1556.0,47.0,0.0228,0.7542,0.4043,140.0,0.0679,0.5,0.3929,3.0,0.0015,0.0,17.0,0.0082,0.1176,51.0,19.0,124.0,58.0,82.0,0.7073,0.039
2021,Stephen Curry,stephen-curry,-0.78,1.538,,nba_tracking,4672.0,5123.0,65.0,0.0139,1.0965,1.1077,684.0,0.1464,0.6769,0.4532,9.0,0.0019,1.1111,51.0,0.0109,0.9216,76.0,8.0,317.0,72.0,90.0,0.8,0.0194
2021,Sterling Brown,sterling-brown,0.249,-2.144,,nba_tracking,2548.0,1510.0,42.0,0.0165,0.5926,0.7381,161.0,0.0632,0.4037,0.3975,1.0,0.0004,0.0,19.0,0.0075,0.3684,38.0,12.0,186.0,98.0,136.0,0.7206,0.0531
2021,Steven Adams,steven-adams,2.843,-2.134,,nba_tracking,3251.0,2360.0,450.0,0.1384,0.7259,0.7156,21.0,0.0065,0.619,0.619,74.0,0.0228,0.5541,236.0,0.0726,0.3686,54.0,38.0,301.0,161.0,254.0,0.6339,0.0782
2021,Svi Mykhailiuk,svi-mykhailiuk,-1.96,2.675,,nba_tracking,2757.0,1968.0,30.0,0.0109,0.7138,1.0,328.0,0.119,0.2988,0.3079,0.0,0.0,0.0,23.0,0.0083,0.6087,51.0,12.0,139.0,72.0,92.0,0.7826,0.0334
2021,T.J. Leaf,t-j-leaf,-0.022,2.101,,nba_tracking,84.0,35.0,3.0,0.0357,0.4167,1.3333,4.0,0.0476,1.0,0.5,1.0,0.0119,0.0,1.0,0.0119,2.0,2.0,1.0,5.0,1.0,4.0,0.25,0.0482
2021,T.J. McConnell,t-j-mcconnell,-2.128,2.231,,nba_tracking,3803.0,4419.0,78.0,0.0205,1.162,0.4615,832.0,0.2188,0.4303,0.3714,1.0,0.0003,0.0,40.0,0.0105,0.275,128.0,23.0,201.0,71.0,97.0,0.732,0.0255
2021,T.J. Warren,t-j-warren,1.018,-0.574,,nba_tracking,247.0,151.0,12.0,0.0486,0.6113,1.75,21.0,0.085,0.5238,0.4762,5.0,0.0202,0.6,9.0,0.0364,0.8889,2.0,0.0,12.0,4.0,5.0,0.8,0.0202
2021,Tacko Fall,tacko-fall,2.177,-2.383,,nba_tracking,281.0,131.0,43.0,0.153,0.4662,0.9535,3.0,0.0107,1.3333,0.6667,13.0,0.0463,0.7692,6.0,0.0214,0.0,1.0,20.0,36.0,19.0,37.0,0.5135,0.1312
2021,Taj Gibson,taj-gibson,2.356,-1.679,,nba_tracking,1849.0,1088.0,203.0,0.1098,0.5884,0.8473,3.0,0.0016,0.6667,0.6667,24.0,0.013,0.875,73.0,0.0395,0.5479,31.0,49.0,151.0,97.0,162.0,0.5988,0.0871
2021,Talen Horton-Tucker,talen-horton-tucker,-1.765,0.477,,nba_tracking,2654.0,2498.0,34.0,0.0128,0.9412,0.7647,589.0,0.2219,0.5144,0.4143,16.0,0.006,0.5,16.0,0.006,0.375,63.0,21.0,144.0,88.0,130.0,0.6769,0.0485
2021,Taurean Prince,taurean-prince,1.538,-2.199,,nba_tracking,1858.0,1287.0,31.0,0.0167,0.6927,0.8387,181.0,0.0974,0.3923,0.4807,3.0,0.0016,0.6667,11.0,0.0059,0.7273,28.0,23.0,123.0,66.0,102.0,0.6471,0.0543
2021,Terance Mann,terance-mann,0.736,-0.314,,nba_tracking,2557.0,1826.0,112.0,0.0438,0.7141,0.8036,248.0,0.097,0.4718,0.4315,5.0,0.002,0.4,27.0,0.0106,0.4815,30.0,13.0,186.0,92.0,123.0,0.748,0.0475
2021,Terence Davis,terence-davis,-0.227,1.007,,nba_tracking,2218.0,1572.0,47.0,0.0212,0.7087,0.8936,220.0,0.0992,0.4091,0.3545,1.0,0.0005,0.0,17.0,0.0077,0.4706,45.0,14.0,134.0,52.0,75.0,0.6933,0.0338
2021,Terrance Ferguson,terrance-ferguson,0.249,-0.444,,nba_tracking,104.0,35.0,2.0,0.0192,0.3365,0.0,3.0,0.0288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,0.0381
2021,Terrence Ross,terrence-ross,-1.841,2.047,,nba_tracking,2750.0,1720.0,25.0,0.0091,0.6255,1.28,187.0,0.068,0.7112,0.6738,1.0,0.0004,0.0,51.0,0.0185,0.549,47.0,21.0,143.0,59.0,88.0,0.6705,0.032
2021,Terry Rozier,terry-rozier,-1.825,0.043,,nba_tracking,4874.0,4525.0,65.0,0.0133,0.9284,0.6462,713.0,0.1463,0.5273,0.4418,0.0,0.0,0.0,33.0,0.0068,0.697,86.0,26.0,255.0,102.0,137.0,0.7445,0.0282
2021,Thaddeus Young,thaddeus-young,0.866,-0.758,,nba_tracking,3350.0,3664.0,406.0,0.1212,1.0937,0.7044,155.0,0.0463,0.671,0.5871,299.0,0.0893,0.5518,353.0,0.1054,0.4334,74.0,40.0,255.0,164.0,242.0,0.6777,0.0722
2021,Thanasis Antetokounmpo,thanasis-antetokounmpo,0.13,1.083,,nba_tracking,1153.0,688.0,104.0,0.0902,0.5967,0.6442,65.0,0.0564,0.4,0.4462,6.0,0.0052,0.6667,21.0,0.0182,0.4286,22.0,10.0,70.0,21.0,49.0,0.4286,0.041
2021,Theo Maledon,theo-maledon,-2.318,2.415,,nba_tracking,3757.0,3806.0,20.0,0.0053,1.013,0.2,631.0,0.168,0.3693,0.3312,0.0,0.0,0.0,5.0,0.0013,0.0,55.0,11.0,186.0,83.0,125.0,0.664,0.0334
2021,Theo Pinson,theo-pinson,0.2,-2.729,,nba_tracking,80.0,50.0,0.0,0.0,0.625,0.0,2.0,0.025,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,0.8,0.0595
2021,Thomas Bryant,thomas-bryant,1.051,-1.711,,nba_tracking,595.0,461.0,66.0,0.1109,0.7748,1.3182,2.0,0.0034,1.0,0.5,8.0,0.0134,1.0,26.0,0.0437,0.6154,4.0,8.0,43.0,34.0,47.0,0.7234,0.0786
2021,Thon Maker,thon-maker,-0.628,1.592,,nba_tracking,148.0,99.0,15.0,0.1014,0.6689,1.1333,4.0,0.027,1.25,0.75,8.0,0.0541,0.875,9.0,0.0608,0.4444,2.0,4.0,10.0,10.0,15.0,0.6667,0.0987
2021,Tim Frazier,tim-frazier,-2.897,0.899,,nba_tracking,132.0,136.0,2.0,0.0152,1.0303,1.0,19.0,0.1439,0.1053,0.2632,1.0,0.0076,0.0,0.0,0.0,0.0,2.0,1.0,8.0,2.0,6.0,0.3333,0.0451
2021,Tim Hardaway Jr.,tim-hardaway-jr,-0.412,-0.931,,nba_tracking,3992.0,2821.0,39.0,0.0098,0.7067,1.1026,276.0,0.0691,0.7645,0.5652,7.0,0.0018,0.7143,23.0,0.0058,1.0435,31.0,11.0,209.0,96.0,135.0,0.7111,0.034
2021,Timothe Luwawu-Cabarrot,timothe-luwawu-cabarrot,0.141,1.928,,nba_tracking,2190.0,1513.0,44.0,0.0201,0.6909,0.6136,124.0,0.0566,0.3629,0.4032,1.0,0.0005,2.0,18.0,0.0082,0.8889,33.0,6.0,101.0,62.0,84.0,0.7381,0.0381
