Player,Team,Opponent,Date,Closest Defender Distance,Shot Clock,Touch Time,Dribbles,FGA,eFG%,o10 eFG%,u10ft FG2M,u10ft FG2A,u10ft FG2%,u10ft FG2 Freq,o10ft FG2M,o10ft FG2A,o10ft FG2%,o10ft FG2 Freq,FG3M,FG3A,FG3%,FG3 Freq
Dejounte Murray,ATL,POR,3/13/2024,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0,0,0,1,0,0.0345,0,0,,0,0,3,0,0.1034
Dejounte Murray,ATL,ORL,2/25/2024,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0.25,0,1,3,0.3333,0.15,0,0,,0,0,1,0,0.05
Dejounte Murray,ATL,NOP,3/10/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,0.5,1,2,0.5,0.1,1,2,0.5,0.1,0,0,,0
Dejounte Murray,ATL,UTA,3/15/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,0.3333,0,1,0,0.037,1,3,0.3333,0.1111,0,0,,0
Dejounte Murray,ATL,BOS,3/28/2024,4-6 Feet - Open,7-4 Late,Touch 6+ Seconds,7+ Dribbles,4,1,1,0,0,,0,4,4,1,0.0909,0,0,,0
Dejounte Murray,ATL,LAC,2/5/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.2222
Dejounte Murray,ATL,PHI,11/17/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,0,1,2,0.5,0.125,0,1,0,0.0625,0,1,0,0.0625
Dejounte Murray,ATL,UTA,3/15/2024,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0.625,0.5,1,1,1,0.037,0,1,0,0.037,1,2,0.5,0.0741
Dejounte Murray,ATL,MIA,1/19/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,0,1,2,0.5,0.0909,0,2,0,0.0909,0,0,,0
Dejounte Murray,ATL,ORL,1/7/2024,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,,2,3,0.6667,0.15,0,0,,0,0,0,,0
Dejounte Murray,ATL,ORL,1/7/2024,4-6 Feet - Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0,2,2,1,0.1,0,1,0,0.05,0,0,,0
Dejounte Murray,ATL,IND,1/5/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,1,,3,3,1,0.2,0,0,,0,0,0,,0
Dejounte Murray,ATL,SAC,12/29/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.15
Dejounte Murray,ATL,MIL,10/29/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0.3333,0,0,,0,1,3,0.3333,0.25,0,0,,0
Dejounte Murray,ATL,ORL,1/7/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0.5,0,1,0,0.05,1,2,0.5,0.1,0,0,,0
Dejounte Murray,ATL,ORL,1/7/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,,1,3,0.3333,0.15,0,0,,0,0,0,,0
Dejounte Murray,ATL,CHI,12/26/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,1,1,2,2,1,0.1333,1,1,1,0.0667,0,0,,0
Dejounte Murray,ATL,MEM,12/23/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0,2,2,1,0.1333,0,1,0,0.0667,0,0,,0
Dejounte Murray,ATL,MEM,12/23/2023,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0.5,1,1,1,0.0667,1,2,0.5,0.1333,0,0,,0
Dejounte Murray,ATL,DET,12/18/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0.5,1,1,1,0.0769,1,2,0.5,0.1538,0,0,,0
Dejounte Murray,ATL,CLE,12/16/2023,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,1,1,2,2,1,0.1053,1,1,1,0.0526,0,0,,0
Dejounte Murray,ATL,TOR,12/15/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.0556,0,0,,0,0,2,0,0.1111
Delon Wright,MIA,CLE,3/24/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4444
DeMar DeRozan,CHI,NYK,4/14/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,5,0.4,0.4,0,0,,0,2,5,0.4,0.2083,0,0,,0
DeMar DeRozan,CHI,PHI,12/30/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,1,1,3,0.3333,0.1765,1,1,1,0.0588,0,0,,0
DeMar DeRozan,CHI,ORL,2/10/2024,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0.75,1,2,3,0.6667,0.125,1,1,1,0.0417,0,0,,0
DeMar DeRozan,CHI,ORL,11/17/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,1,0,1,0,0.05,3,3,1,0.15,0,0,,0
DeMar DeRozan,CHI,ATL,4/1/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.75,0.75,0,0,,0,3,4,0.75,0.1739,0,0,,0
DeMar DeRozan,CHI,BKN,3/29/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,0,1,3,0.3333,0.15,0,1,0,0.05,0,0,,0
DeMar DeRozan,CHI,WAS,3/25/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.5,0.3333,1,1,1,0.0455,1,3,0.3333,0.1364,0,0,,0
DeMar DeRozan,CHI,WAS,3/25/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,,1,4,0.25,0.1818,0,0,,0,0,0,,0
DeMar DeRozan,CHI,IND,3/13/2024,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.875,0.8333,1,1,1,0.0417,1,2,0.5,0.0833,1,1,1,0.0417
DeMar DeRozan,CHI,GSW,3/7/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,1,1,2,2,1,0.1176,2,2,1,0.1176,0,0,,0
DeMar DeRozan,CHI,DET,2/27/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,0.5,1,2,0.5,0.125,1,2,0.5,0.125,0,0,,0
DeMar DeRozan,CHI,CLE,2/28/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0,0,0,1,0,0.0385,0,3,0,0.1154,0,0,,0
DeMar DeRozan,CHI,TOR,1/18/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,0,1,2,0.5,0.1,0,2,0,0.1,0,0,,0
DeMar DeRozan,CHI,BKN,11/3/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0.5,1,1,1,0.05,1,2,0.5,0.1,0,0,,0
DeMar DeRozan,CHI,LAL,12/20/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,1,1,0,0,,0,3,3,1,0.1875,0,0,,0
DeMar DeRozan,CHI,MIA,12/14/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,1,1,0.0714,1,2,0.5,0.1429
Deni Avdija,WAS,BKN,11/12/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,0,0,1,0,0.0556,0,0,,0,0,4,0,0.2222
Deni Avdija,WAS,MIA,3/31/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,1,1,3,0.3333,0.25,1,1,1,0.0833,0,0,,0
Deni Avdija,WAS,CLE,1/3/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,,1,3,0.3333,0.2727,0,0,,0,0,0,,0
Dennis Schroder,TOR,CHI,11/24/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.25,0.25,0,0,,0,0,0,,0,1,6,0.1667,0.375
Dennis Schroder,TOR,CLE,1/1/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.4286
Dennis Schroder,TOR,BOS,12/29/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.25
Dennis Schroder,TOR,UTA,12/23/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0.5,0,1,0,0.1111,1,2,0.5,0.2222,0,0,,0
Dennis Schröder,TOR,CHI,11/24/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.25,0.25,0,0,,0,0,0,,0,1,6,0.1667,0.375
Dennis Schröder,TOR,CLE,1/1/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.4286
Dennis Schröder,TOR,BOS,12/29/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.25
Dennis Schröder,TOR,UTA,12/23/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0.5,0,1,0,0.1111,1,2,0.5,0.2222,0,0,,0
Dennis Smith Jr.,BKN,MIL,12/27/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,,1,4,0.25,0.2353,0,0,,0,0,0,,0
Dennis Smith Jr.,BKN,OKC,1/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Dereck Lively II,DAL,GSW,12/30/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,,4,4,1,0.5714,0,0,,0,0,0,,0
Dereck Lively II,DAL,CHI,3/11/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,1,2,3,0.6667,0.25,1,1,1,0.0833,0,0,,0
Dereck Lively II,DAL,WAS,11/15/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,,4,4,1,0.5,0,0,,0,0,0,,0
Dereck Lively II,DAL,ORL,1/29/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.4444,0,0,,0,0,0,,0
Dereck Lively II,DAL,MIN,12/14/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.3333,0,0,,0,0,0,,0
Derrick Jones Jr.,DAL,OKC,12/2/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.75,0.75,0,0,,0,0,0,,0,3,6,0.5,0.4
Derrick Jones Jr.,DAL,PHX,12/25/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.2778
Derrick Jones Jr.,DAL,MEM,12/1/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.2,1.2,0,0,,0,0,0,,0,4,5,0.8,0.3571
Derrick Jones Jr.,DAL,MEM,10/30/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.4
Derrick Jones Jr.,DAL,SAS,12/23/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5714
Derrick Jones Jr.,DAL,POR,12/8/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3333
Derrick Jones Jr.,DAL,POR,12/16/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Derrick Jones Jr.,DAL,SAC,3/26/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.8
Derrick Jones Jr.,DAL,NOP,11/12/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.6667
Derrick Jones Jr.,DAL,WAS,11/15/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.0909,0,0,,0,1,3,0.3333,0.2727
Derrick Jones Jr.,DAL,CHI,11/1/2023,6+ Feet - Wide Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3077
Derrick Jones Jr.,DAL,CHI,11/1/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Derrick Jones Jr.,DAL,NOP,1/13/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.4
Derrick Jones Jr.,DAL,MIN,1/7/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.25
Derrick Jones Jr.,DAL,MIN,12/28/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Derrick Jones Jr.,DAL,DEN,12/18/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.3333
Derrick White,BOS,DEN,1/19/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,1,1,0,0,,0,0,0,,0,4,6,0.6667,0.3333
Derrick White,BOS,DET,12/28/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,5,0.8,1,3,4,0.75,0.2667,1,1,1,0.0667,0,0,,0
Derrick White,BOS,GSW,12/19/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.2083
Derrick White,BOS,SAS,12/31/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Derrick White,BOS,BKN,2/13/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.0909,0,0,,0,1,3,0.3333,0.2727
Derrick White,BOS,MIA,10/27/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2667
Derrick White,BOS,MIL,3/20/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2353
Derrick White,BOS,PHX,3/14/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3077
Derrick White,BOS,UTA,3/12/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2353
Derrick White,BOS,ATL,11/26/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.25,0,1,1,1,0.0769,0,0,,0,0,3,0,0.2308
Derrick White,BOS,ATL,3/28/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.3636
Derrick White,BOS,IND,1/8/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.75,1,1,1,0.0625,0,0,,0,1,2,0.5,0.125
Derrick White,BOS,UTA,1/5/2024,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Derrick White,BOS,OKC,1/2/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.25
Derrick White,BOS,TOR,12/29/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1579
Derrick White,BOS,OKC,1/2/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Derrick White,BOS,UTA,1/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Derrick White,BOS,DET,12/28/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,1.5,1,2,0.5,0.1333,0,0,,0,1,1,1,0.0667
Derrick White,BOS,ORL,12/15/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0,2,2,1,0.1333,0,0,,0,0,1,0,0.0667
Desmond Bane,MEM,POR,11/3/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.04,0,0,,0,1,3,0.3333,0.12
Desmond Bane,MEM,NOP,12/26/2023,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,0,2,2,1,0.0909,0,1,0,0.0455,0,1,0,0.0455
Desmond Bane,MEM,DAL,1/9/2024,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.25,0,1,2,0.5,0.0741,0,1,0,0.037,0,1,0,0.037
Desmond Bane,MEM,ATL,12/23/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,1,1,1,0.04,0,0,,0,2,3,0.6667,0.12
Desmond Bane,MEM,POR,11/3/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0,2,2,1,0.08,0,1,0,0.04,0,0,,0
Desmond Bane,MEM,SAS,1/2/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.6667,,2,3,0.6667,0.1765,0,0,,0,0,0,,0
Desmond Bane,MEM,UTA,11/10/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,2,0.5,0.0714,0,0,,0,0,1,0,0.0357
Desmond Bane,MEM,UTA,11/10/2023,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,,2,3,0.6667,0.1071,0,0,,0,0,0,,0
Desmond Bane,MEM,NOP,12/26/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1364
Desmond Bane,MEM,ATL,12/23/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.12
Desmond Bane,MEM,IND,12/21/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1154
Desmond Bane,MEM,NOP,12/19/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1579
Devin Booker,PHX,IND,1/26/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,7,0.7143,0.3333,4,4,1,0.1081,1,2,0.5,0.0541,0,1,0,0.027
Devin Booker,PHX,MIN,11/15/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,7,0.5714,0.5,3,5,0.6,0.2273,1,2,0.5,0.0909,0,0,,0
Devin Booker,PHX,MIL,2/6/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,6,0.5,0.4,1,1,1,0.0476,2,5,0.4,0.2381,0,0,,0
Devin Booker,PHX,LAL,1/11/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,5,0.5,0.5,0,0,,0,1,4,0.25,0.1818,1,1,1,0.0455
Devin Booker,PHX,LAC,4/10/2024,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,5,0.9,0.8333,2,2,1,0.0833,1,2,0.5,0.0833,1,1,1,0.0417
Devin Booker,PHX,SAC,12/22/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,1,1,3,0.3333,0.15,1,1,1,0.05,0,0,,0
Devin Booker,PHX,NOP,1/19/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,1,0,0.0333,0,0,,0,0,3,0,0.1
Devin Booker,PHX,GSW,10/24/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1905
Devin Booker,PHX,HOU,2/23/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0,0,0,0,,0,0,4,0,0.1667,0,0,,0
Devin Booker,PHX,CLE,4/3/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,0.5,0,2,0,0.08,1,2,0.5,0.08,0,0,,0
Devin Booker,PHX,IND,1/21/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,0.5,2,2,1,0.0833,1,2,0.5,0.0833,0,0,,0
Devin Booker,PHX,CHA,12/29/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,1 Dribble,3,0.8333,0.75,1,1,1,0.0556,0,1,0,0.0556,1,1,1,0.0556
Devin Booker,PHX,WAS,12/17/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.125
Devin Vassell,SAS,CLE,1/7/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,0.5,1,2,0.5,0.1053,1,2,0.5,0.1053,0,0,,0
Devin Vassell,SAS,PHX,3/25/2024,2-4 Feet - Tight,18-15 Early,Touch 2-6 Seconds,2 Dribbles,4,0.5,0.3333,1,1,1,0.0417,1,2,0.5,0.0833,0,1,0,0.0417
Devin Vassell,SAS,BOS,12/31/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0,2,2,1,0.1333,0,0,,0,0,1,0,0.0667
Devin Vassell,SAS,POR,12/29/2023,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.8333,0.8333,0,0,,0,1,2,0.5,0.125,1,1,1,0.0625
Devin Vassell,SAS,POR,12/28/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1875
Devin Vassell,SAS,POR,12/28/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0,2,2,1,0.125,0,1,0,0.0625,0,0,,0
Devin Vassell,SAS,CHI,12/21/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,2,0.5,0.1333,0,0,,0,0,1,0,0.0667
Devin Vassell,SAS,HOU,10/27/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.75,1,1,1,0.0769,0,0,,0,1,2,0.5,0.1538
Dillon Brooks,HOU,OKC,3/27/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.4167,0.4167,0,0,,0,1,1,1,0.0556,1,5,0.2,0.2778
Dillon Brooks,HOU,LAL,11/19/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,1,1,0,0,,0,0,1,0,0.0476,4,5,0.8,0.2381
Dillon Brooks,HOU,CLE,12/18/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3333
Dillon Brooks,HOU,OKC,12/6/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2353
Dillon Brooks,HOU,ATL,2/10/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2105
Dillon Brooks,HOU,POR,1/24/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3636
Dillon Brooks,HOU,BOS,1/21/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0455,1,3,0.3333,0.1364
Dillon Brooks,HOU,NYK,1/17/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3077
Dillon Brooks,HOU,GSW,10/29/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3
Dillon Brooks,HOU,DAL,12/22/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Dillon Brooks,HOU,SAS,10/27/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,1,1,2,2,1,0.1538,1,1,1,0.0769,0,0,,0
